race_id,driver_id,constructor_id,position
343,10,166,21
343,811,164,22
343,810,166,23
343,812,164,24
344,1,1,1
344,17,9,2
344,20,9,3
344,4,6,4
344,18,1,5
344,24,10,6
344,13,6,7
344,9,4,8
344,16,10,9
344,3,131,10
344,22,3,11
344,807,3,12
344,30,131,13
344,808,4,14
344,67,5,15
344,153,5,16
344,37,15,17
344,155,15,18
344,5,205,19
344,15,205,20
344,10,166,21
344,811,164,22
344,810,166,23
344,812,164,24
345,20,9,1
345,17,9,2
345,1,1,3
345,4,6,4
345,13,6,5
345,9,4,6
345,18,1,7
345,807,3,8
345,22,3,9
345,808,4,10
345,67,5,11
345,3,131,12
345,16,10,13
345,24,10,14
345,30,131,15
345,37,15,16
345,153,5,17
345,155,15,18
345,15,205,19
345,5,205,20
345,810,166,21
345,10,166,22
345,812,164,23
345,811,164,24
346,20,9,1
346,17,9,2
346,4,6,3
346,1,1,4
346,3,131,5
346,9,4,6
346,13,6,7
346,22,3,8
346,37,15,9
346,30,131,10
346,16,10,11
346,155,15,12
346,807,3,13
346,18,1,14
346,24,10,15
346,808,4,16
346,67,5,17
346,153,5,18
346,5,205,19
346,10,166,20
346,15,205,21
346,810,166,22
346,812,164,23
346,29,164,24
347,20,9,1
347,4,6,2
347,13,6,3
347,17,9,4
347,18,1,5
347,1,1,6
347,9,4,7
347,22,3,8
347,3,131,9
347,807,3,10
347,30,131,11
347,155,15,12
347,808,4,13
347,16,10,14
347,37,15,15
347,153,5,16
347,67,5,17
347,15,205,18
347,5,205,19
347,10,166,20
347,811,164,21
347,24,10,22
347,29,164,23
347,810,166,24
348,20,9,1
348,17,9,2
348,4,6,3
348,13,6,4
348,1,1,5
348,3,131,6
348,808,4,7
348,9,4,8
348,37,15,9
348,807,3,10
348,18,1,11
348,22,3,12
348,16,10,13
348,30,131,14
348,67,5,15
348,24,10,16
348,153,5,17
348,155,15,18
348,10,166,19
348,5,205,20
348,15,205,21
348,810,166,22
348,811,164,23
348,29,164,24
349,17,9,1
349,1,1,2
349,9,4,3
349,20,9,4
349,18,1,5
349,13,6,6
349,22,3,7
349,16,10,8
349,807,3,9
349,4,6,10
349,30,131,11
349,3,131,12
349,153,5,13
349,24,10,14
349,67,5,15
349,5,205,16
349,10,166,17
349,15,205,18
349,155,15,19
349,811,164,20
349,29,164,21
349,37,15,22
349,810,166,23
349,808,4,24
350,4,6,1
350,18,1,2
350,13,6,3
350,17,9,4
350,1,1,5
350,20,9,6
350,3,131,7
350,807,3,8
350,9,4,9
350,22,3,10
350,16,10,11
350,30,131,12
350,155,15,13
350,67,5,14
350,808,4,15
350,153,5,16
350,37,15,17
350,15,205,18
350,5,205,19
350,24,10,20
350,10,166,21
350,810,166,22
350,811,164,23
350,29,164,24
351,4,6,1
351,20,9,2
351,1,1,3
351,18,1,4
351,17,9,5
351,22,3,6
351,3,131,7
351,9,4,8
351,30,131,9
351,155,15,10
351,153,5,11
351,807,3,12
351,808,4,13
351,67,5,14
351,2,15,15
351,16,10,16
351,24,10,17
351,10,166,18
351,5,205,19
351,810,166,20
351,15,205,21
351,32,164,22
351,811,164,23
351,13,6,24
352,20,9,1
352,17,9,2
352,1,1,3
352,9,4,4
352,4,6,5
352,18,1,6
352,3,131,7
352,22,3,8
352,807,3,9
352,30,131,10
352,2,15,11
352,13,6,12
352,808,4,13
352,155,15,14
352,16,10,15
352,153,5,16
352,24,10,17
352,67,5,18
352,15,205,19
352,5,205,20
352,810,166,21
352,10,166,22
352,811,164,23
352,29,164,24
353,20,9,1
353,17,9,2
353,4,6,3
353,1,1,4
353,3,131,5
353,13,6,6
353,18,1,7
353,9,4,8
353,30,131,9
353,22,3,10
353,807,3,11
353,155,15,12
353,2,15,13
353,16,10,14
353,808,4,15
353,153,5,16
353,67,5,17
353,24,10,18
353,15,205,19
353,10,166,20
353,5,205,21
353,810,166,22
353,29,164,23
353,811,164,24
354,807,3,1
354,20,9,2
354,17,9,3
354,1,1,4
354,4,6,5
354,22,3,6
354,9,4,7
354,30,131,8
354,13,6,9
354,808,4,10
354,18,1,11
354,155,15,12
354,3,131,13
354,153,5,14
354,67,5,15
354,2,15,16
354,24,10,17
354,16,10,18
354,10,166,19
354,15,205,20
354,5,205,21
354,810,166,22
354,32,164,23
354,811,164,24
355,20,9,1
355,1,1,2
355,4,6,3
355,18,1,4
355,17,9,5
355,13,6,6
355,22,3,7
355,30,131,8
355,3,131,9
355,808,4,10
355,9,4,11
355,155,15,12
355,16,10,13
355,2,15,14
355,807,3,15
355,24,10,16
355,153,5,17
355,67,5,18
355,15,205,19
355,5,205,20
355,10,166,21
355,810,166,22
355,811,164,23
355,32,164,24
108,30,6,1
108,22,6,2
108,31,3,3
108,49,15,4
108,44,7,5
108,35,16,6
108,2,15,7
108,18,16,8
108,23,3,9
108,4,4,10
108,14,1,11
108,15,4,12
108,21,17,13
108,17,19,14
108,8,1,15
108,43,7,16
108,52,17,17
108,42,19,18
108,51,18,19
108,50,18,20
110,22,6,1
110,14,1,2
110,17,19,3
110,8,1,4
110,15,4,5
110,23,3,6
110,30,6,7
110,21,17,8
110,31,3,9
110,4,4,10
110,18,16,11
110,2,15,12
110,35,16,13
110,49,15,14
110,44,7,15
110,52,17,16
110,42,19,17
110,43,7,18
110,50,18,19
110,51,18,20
111,30,6,1
111,23,3,2
111,22,6,3
111,31,3,4
111,17,19,5
111,8,1,6
111,35,16,7
111,4,4,8
111,18,16,9
111,44,7,10
111,2,15,11
111,14,1,12
111,43,7,13
111,49,15,14
111,42,19,15
111,15,4,16
111,21,17,17
111,51,18,18
111,52,17,19
111,50,18,20
112,30,6,1
112,22,6,2
112,4,4,3
112,15,4,4
112,18,16,5
112,44,7,6
112,23,3,7
112,14,1,8
112,31,3,9
112,49,15,10
112,35,16,11
112,17,19,12
112,43,7,13
112,2,15,14
112,52,17,15
112,42,19,16
112,21,17,17
112,51,18,18
112,50,18,19
112,8,1,20
113,30,6,1
113,8,1,2
113,31,3,3
113,2,15,4
113,22,6,5
113,15,4,6
113,18,16,7
113,42,19,8
113,21,17,9
113,23,3,10
113,44,7,11
113,35,16,12
113,43,7,13
113,14,1,14
113,49,15,15
113,52,17,16
113,17,19,17
113,51,18,18
113,4,4,19
113,50,18,20
114,23,3,1
114,8,1,2
114,31,3,3
114,15,4,4
114,30,6,5
114,14,1,6
114,22,6,7
114,4,4,8
114,17,19,9
114,43,7,10
114,35,16,11
114,21,17,12
114,42,19,13
114,2,15,14
114,49,15,15
114,52,17,16
114,44,7,17
114,50,18,18
114,51,18,19
115,23,3,1
115,31,3,2
115,30,6,3
115,4,4,4
115,22,6,5
115,17,19,6
115,44,7,7
115,15,4,8
115,43,7,9
115,49,15,10
115,14,1,11
115,2,15,12
115,42,19,13
115,35,16,14
115,50,18,15
115,21,17,16
115,18,16,17
115,51,18,18
115,52,17,19
115,8,1,20
116,8,1,1
116,30,6,2
116,23,3,3
116,31,3,4
116,22,6,5
116,15,4,6
116,44,7,7
116,4,4,8
116,14,1,9
116,43,7,10
116,17,19,11
116,18,16,12
116,21,17,13
116,52,17,14
116,49,15,15
116,42,19,16
116,35,16,17
116,50,18,18
116,51,18,19
116,2,15,20
117,23,3,1
117,31,3,2
117,30,6,3
117,8,1,4
117,14,1,5
117,15,4,6
117,4,4,7
117,22,6,8
117,17,19,9
117,44,7,10
117,42,19,11
117,35,16,12
117,43,7,13
117,18,16,14
117,2,15,15
117,49,15,16
117,21,17,17
117,52,17,18
117,50,18,19
117,51,18,20
118,22,6,1
118,15,4,2
118,8,1,3
118,23,3,4
118,30,6,5
118,43,7,6
118,31,3,7
118,4,4,8
118,35,16,9
118,42,19,10
118,17,19,11
118,14,1,12
118,44,7,13
118,49,15,14
118,21,17,15
118,2,15,16
118,52,17,17
118,51,18,18
118,50,18,19
118,18,16,20
119,31,3,1
119,23,3,2
119,22,6,3
119,15,4,4
119,8,1,5
119,30,6,6
119,44,7,7
119,4,4,8
119,43,7,9
119,14,1,10
119,17,19,11
119,21,17,12
119,35,16,13
119,49,15,14
119,2,15,15
119,51,19,16
119,18,16,17
119,52,17,18
119,50,18,19
119,53,18,20
120,4,4,1
120,23,3,2
120,17,19,3
120,31,3,4
120,22,6,5
120,15,4,6
120,8,1,7
120,30,6,8
120,14,1,9
120,44,7,10
120,2,15,11
120,51,19,12
120,21,17,13
120,18,16,14
120,43,7,15
120,35,16,16
120,49,15,17
120,50,18,18
120,47,17,19
120,53,18,20
121,30,6,1
121,31,3,2
121,22,6,3
121,8,1,4
121,48,3,5
121,15,4,6
121,18,16,7
121,14,1,8
121,44,7,9
121,35,16,10
121,17,19,11
121,43,7,12
121,21,17,13
121,49,15,14
121,51,19,15
121,2,15,16
121,50,18,17
121,47,17,18
121,53,18,19
121,4,4,20
122,8,1,1
122,22,6,2
122,44,7,3
122,31,3,4
122,23,3,5
122,4,4,6
122,30,6,7
122,14,1,8
122,43,7,9
122,15,4,10
122,18,16,11
122,35,16,12
122,2,15,13
122,17,19,14
122,49,15,15
122,51,19,16
122,21,17,17
122,52,17,18
122,50,18,19
122,53,18,20
123,22,6,1
123,31,3,2
123,43,7,3
123,44,7,4
123,4,4,5
123,17,19,6
123,14,1,7
123,8,1,8
123,18,16,9
123,51,19,10
123,2,15,11
123,49,15,12
123,11,16,13
123,30,6,14
123,52,17,15
123,21,17,16
123,50,18,17
123,53,18,18
123,23,3,19
123,15,4,20
90,30,6,1
90,22,6,2
90,31,3,3
90,18,16,4
90,4,4,5
90,17,19,6
90,11,16,7
90,23,3,8
90,15,4,9
90,8,1,10
90,13,15,11
90,14,1,12
90,43,7,13
90,21,15,14
90,2,17,15
90,45,17,16
90,47,18,17
90,44,7,18
90,32,19,19
90,46,18,20
91,30,6,1
91,17,19,2
91,22,6,3
91,31,3,4
91,8,1,5
91,18,16,6
91,23,3,7
91,15,4,8
91,14,1,9
91,43,7,10
91,13,15,11
91,21,15,12
91,32,19,13
91,44,7,14
91,2,17,15
91,46,18,16
91,47,18,17
91,45,17,18
91,4,4,19
91,11,16,20
92,30,6,1
92,22,6,2
92,31,3,3
92,23,3,4
92,11,16,5
92,18,16,6
92,15,4,7
92,44,7,8
92,43,7,9
92,14,1,10
92,21,15,11
92,32,19,12
92,13,15,13
92,17,19,14
92,2,17,15
92,45,17,16
92,4,4,17
92,46,18,18
92,47,18,19
92,8,1,20
93,18,16,1
93,30,6,2
93,31,3,3
93,22,6,4
93,23,3,5
93,4,4,6
93,11,16,7
93,17,19,8
93,15,4,9
93,43,7,10
93,14,1,11
93,13,15,12
93,44,7,13
93,32,19,14
93,45,17,15
93,2,17,16
93,46,18,17
93,47,18,18
93,21,15,19
93,8,1,20
94,30,6,1
94,31,3,2
94,11,16,3
94,15,4,4
94,22,6,5
94,23,3,6
94,44,7,7
94,4,4,8
94,17,19,9
94,14,1,10
94,43,7,11
94,21,15,12
94,8,1,13
94,18,16,14
94,2,17,15
94,32,19,16
94,13,15,17
94,46,18,18
94,45,17,19
94,47,18,20
95,15,4,1
95,23,3,2
95,18,16,3
95,4,4,4
95,30,6,5
95,8,1,6
95,22,6,7
95,11,16,8
95,14,1,9
95,31,3,10
95,21,15,11
95,17,19,12
95,44,7,13
95,32,19,14
95,43,7,15
95,13,15,16
95,2,17,17
95,45,17,18
95,47,18,19
95,46,18,20
96,30,6,1
96,11,16,2
96,15,4,3
96,8,1,4
96,18,16,5
96,4,4,6
96,22,6,7
96,31,3,8
96,23,3,9
96,44,7,10
96,43,7,11
96,32,19,12
96,2,17,13
96,17,19,14
96,45,17,15
96,13,15,16
96,47,18,17
96,14,1,18
96,21,15,19
96,46,18,20
97,23,3,1
97,18,16,2
97,15,4,3
97,31,3,4
97,4,4,5
97,30,6,6
97,22,6,7
97,8,1,8
97,14,1,9
97,32,19,10
97,21,15,11
97,43,7,12
97,44,7,13
97,17,19,14
97,2,17,15
97,10,17,16
97,11,16,17
97,47,18,18
97,13,15,19
97,46,18,20
98,22,6,1
98,30,6,2
98,11,16,3
98,18,16,4
98,31,3,5
98,23,3,6
98,8,1,7
98,44,7,8
98,4,4,9
98,17,19,10
98,43,7,11
98,14,1,12
98,32,19,13
98,21,15,14
98,13,15,15
98,2,17,16
98,45,17,17
98,46,18,18
98,47,18,19
98,15,4,20
99,4,4,1
99,30,6,2
99,14,1,3
99,18,16,4
99,15,4,5
99,31,3,6
99,11,16,7
99,48,3,8
99,8,1,9
99,22,6,10
99,43,7,11
99,17,19,12
99,32,19,13
99,44,7,14
99,21,15,15
99,13,15,16
99,2,17,17
99,45,17,18
99,46,18,19
99,47,18,20
100,8,1,1
100,22,6,2
100,18,16,3
100,30,6,4
100,15,4,5
100,4,4,6
100,14,1,7
100,31,3,8
100,11,16,9
100,17,19,10
100,13,15,11
100,44,7,12
100,48,3,13
100,43,7,14
100,32,19,15
100,45,17,16
100,2,17,17
100,46,18,18
100,47,18,19
100,21,15,20
101,30,6,1
101,31,3,2
101,18,16,3
101,8,1,4
101,14,1,5
101,4,4,6
101,15,4,7
101,22,6,8
101,11,16,9
101,44,7,10
101,42,3,11
101,17,19,12
101,32,19,13
101,21,15,14
101,43,7,15
101,13,15,16
101,45,17,17
101,2,17,18
101,46,18,19
101,47,18,20
102,30,6,1
102,22,6,2
102,11,16,3
102,18,16,4
102,4,4,5
102,42,3,6
102,31,3,7
102,21,15,8
102,15,4,9
102,8,1,10
102,17,19,11
102,14,1,12
102,44,7,13
102,32,19,14
102,41,7,15
102,2,17,16
102,45,17,17
102,47,18,18
102,46,18,19
102,13,15,20
103,15,4,1
103,30,6,2
103,4,4,3
103,14,1,4
103,21,15,5
103,22,6,6
103,17,19,7
103,13,15,8
103,44,7,9
103,8,1,10
103,31,3,11
103,18,16,12
103,32,19,13
103,42,3,14
103,11,16,15
103,2,17,16
103,46,18,17
103,47,18,18
103,45,17,19
103,41,7,20
105,22,6,1
105,8,1,2
105,18,16,3
105,13,15,4
105,23,3,5
105,4,4,6
105,21,15,7
105,44,7,8
105,11,16,9
105,14,1,10
105,31,3,11
105,17,19,12
105,35,4,13
105,41,7,14
105,2,17,15
105,32,19,16
105,10,17,17
105,47,18,18
105,46,18,19
105,30,6,20
106,30,6,1
106,23,3,2
106,17,19,3
106,11,16,4
106,18,16,5
106,15,7,6
106,21,15,7
106,14,1,8
106,35,4,9
106,44,7,10
106,4,4,11
106,8,1,12
106,31,3,13
106,32,19,14
106,22,6,15
106,2,17,16
106,10,17,17
106,46,18,18
106,47,18,19
106,13,15,20
107,22,6,1
107,31,3,2
107,8,1,3
107,13,15,4
107,18,16,5
107,11,16,6
107,23,3,7
107,30,6,8
107,4,4,9
107,15,7,10
107,21,15,11
107,17,19,12
107,14,1,13
107,35,4,14
107,41,7,15
107,32,19,16
107,2,17,17
107,10,17,18
107,47,18,19
107,46,18,20
71,21,4,1
71,15,7,2
71,17,3,3
71,35,15,4
71,14,9,5
71,32,9,6
71,2,3,7
71,18,16,8
71,31,1,9
71,8,1,10
71,22,6,11
71,39,17,12
71,4,4,13
71,33,17,14
71,23,7,15
71,40,18,16
71,27,18,17
71,30,6,18
71,11,16,19
71,13,15,20
72,4,4,1
72,15,7,2
72,21,4,3
72,17,3,4
72,23,7,5
72,8,1,6
72,32,9,7
72,14,9,8
72,18,16,9
72,2,3,10
72,31,1,11
72,22,6,12
72,30,6,13
72,13,15,14
72,19,16,15
72,35,15,16
72,39,17,17
72,33,17,18
72,40,18,19
72,27,18,20
73,4,4,1
73,30,6,2
73,15,7,3
73,2,3,4
73,17,3,5
73,23,7,6
73,32,9,7
73,37,1,8
73,8,1,9
73,21,4,10
73,18,16,11
73,13,15,12
73,11,16,13
73,14,9,14
73,22,6,15
73,35,15,16
73,33,17,17
73,39,17,18
73,27,18,19
73,40,18,20
74,8,1,1
74,4,4,2
74,18,16,3
74,17,3,4
74,15,7,5
74,11,16,6
74,25,1,7
74,13,15,8
74,2,3,9
74,22,6,10
74,23,7,11
74,35,15,12
74,21,4,13
74,30,6,14
74,14,9,15
74,24,9,16
74,39,17,17
74,33,17,18
74,40,18,19
74,27,18,20
75,8,1,1
75,17,3,2
75,4,4,3
75,23,7,4
75,15,7,5
75,21,4,6
75,31,1,7
75,30,6,8
75,14,9,9
75,13,15,10
75,24,9,11
75,35,15,12
75,39,17,13
75,33,17,14
75,27,18,15
75,40,18,16
75,2,3,17
75,22,6,18
76,8,1,1
76,4,4,2
76,17,3,3
76,21,4,4
76,15,7,5
76,2,3,6
76,14,9,7
76,30,6,8
76,35,15,9
76,22,6,10
76,13,15,11
76,24,9,12
76,40,18,13
76,27,18,14
76,33,17,15
76,31,1,16
76,39,17,17
76,23,7,18
841,20,9,1
841,1,1,2
841,17,9,3
841,18,1,4
841,4,6,5
841,808,4,6
841,3,131,7
841,13,6,8
841,155,15,9
841,67,5,10
841,30,131,11
841,153,5,12
841,815,15,13
841,814,10,14
841,813,3,15
841,16,10,16
841,22,3,17
841,2,4,18
841,5,205,19
841,15,205,20
841,10,166,21
841,816,166,22
842,20,9,1
841,24,164,23
841,39,164,24
842,1,1,2
842,17,9,3
842,18,1,4
842,4,6,5
842,2,4,6
842,13,6,7
842,808,4,8
842,3,131,9
842,155,15,10
842,30,131,11
842,67,5,12
842,153,5,13
842,814,10,14
842,22,3,15
842,815,15,16
842,16,10,17
842,813,3,18
842,5,205,19
842,15,205,20
842,10,166,21
842,816,166,22
842,24,164,23
842,39,164,24
843,20,9,1
843,18,1,2
843,1,1,3
843,3,131,4
843,4,6,5
843,13,6,6
843,153,5,7
843,814,10,8
843,67,5,9
843,808,4,10
843,16,10,11
843,815,15,12
843,155,15,13
843,30,131,14
843,22,3,15
843,2,4,16
843,813,3,17
843,17,9,18
843,5,205,19
843,15,205,20
843,816,166,21
843,10,166,22
843,24,164,23
843,39,164,24
844,20,9,1
844,17,9,2
844,3,131,3
844,1,1,4
844,4,6,5
844,18,1,6
844,808,4,7
844,30,131,8
844,2,4,9
844,13,6,10
844,22,3,11
844,16,10,12
844,814,10,13
844,813,3,14
844,815,15,15
844,67,5,16
844,153,5,17
844,5,205,18
844,15,205,19
844,816,166,20
844,24,164,21
844,10,166,22
844,39,164,23
845,17,9,1
845,20,9,2
845,1,1,3
845,4,6,4
845,18,1,5
845,808,4,6
845,3,131,7
845,13,6,8
845,813,3,9
845,30,131,10
845,67,5,11
845,815,15,12
845,153,5,13
845,155,15,14
845,5,205,15
845,814,10,16
845,16,10,17
845,15,205,18
845,22,3,19
845,10,166,20
845,24,164,21
845,39,164,22
845,816,166,23
846,20,9,1
846,18,1,2
846,17,9,3
846,4,6,4
846,30,131,5
846,13,6,6
846,1,1,7
846,3,131,8
846,813,3,9
846,815,15,10
846,808,4,11
846,22,3,12
846,155,15,13
846,814,10,14
846,16,10,15
846,2,4,16
846,67,5,17
846,5,205,18
846,15,205,19
846,153,5,20
846,10,166,21
846,816,166,22
846,39,164,23
846,24,164,24
847,20,9,1
847,4,6,2
847,13,6,3
847,17,9,4
847,1,1,5
847,3,131,6
847,18,1,7
847,30,131,8
847,2,4,9
847,808,4,10
847,814,10,11
847,813,3,12
847,155,15,13
847,16,10,14
847,67,5,15
847,22,3,16
847,37,15,17
847,153,5,18
847,15,205,19
847,5,205,20
847,24,164,21
847,10,166,22
847,39,164,23
847,816,166,24
848,20,9,1
848,17,9,2
848,1,1,3
848,4,6,4
848,13,6,5
848,18,1,6
848,3,131,7
848,30,131,8
848,2,4,9
848,16,10,10
848,808,4,11
848,814,10,12
848,22,3,13
848,155,15,14
848,813,3,15
848,815,15,16
848,67,5,17
848,153,5,18
848,5,205,19
848,15,205,20
848,10,166,21
848,24,164,22
848,816,166,23
848,39,164,24
849,17,9,1
849,20,9,2
849,4,6,3
849,13,6,4
849,18,1,5
849,814,10,6
849,813,3,7
849,155,15,8
849,3,131,9
849,1,1,10
849,16,10,11
849,815,15,12
849,30,131,13
849,808,4,14
849,22,3,15
849,2,4,16
849,5,205,17
849,153,5,18
849,67,5,19
849,10,166,20
849,15,205,21
849,816,166,22
849,24,164,23
849,817,164,24
850,17,9,1
850,1,1,2
850,20,9,3
850,4,6,4
850,13,6,5
850,3,131,6
850,18,1,7
850,16,10,8
850,808,4,9
850,30,131,10
850,2,4,11
850,814,10,12
850,813,3,13
850,22,3,14
850,815,15,15
850,67,5,16
850,153,5,17
850,155,15,18
850,5,205,19
850,10,166,20
850,812,205,21
850,816,166,22
850,24,164,23
850,817,164,24
851,20,9,1
851,1,1,2
851,18,1,3
851,13,6,4
851,4,6,5
851,17,9,6
851,3,131,7
851,16,10,8
851,30,131,9
851,815,15,10
851,814,10,11
851,808,4,12
851,155,15,13
851,2,4,14
851,22,3,15
851,153,5,16
851,813,3,17
851,67,5,18
851,5,205,19
851,15,205,20
851,10,166,21
851,24,164,22
851,817,164,23
851,816,166,24
852,20,9,1
852,1,1,2
852,17,9,3
852,13,6,4
852,3,131,5
852,153,5,6
852,811,4,7
852,4,6,8
852,815,15,9
852,808,4,10
852,67,5,11
852,155,15,12
852,18,1,13
852,22,3,14
852,16,10,15
852,813,3,16
852,5,205,17
852,814,10,18
852,15,205,19
852,10,166,20
852,816,166,21
852,24,164,22
852,817,164,23
854,20,9,1
854,17,9,2
854,18,1,3
854,1,1,4
854,4,6,5
854,13,6,6
854,3,131,7
854,30,131,8
854,16,10,9
854,814,10,10
854,815,15,11
854,22,3,12
854,813,3,13
854,67,5,14
854,811,4,15
854,153,5,16
854,155,15,17
854,808,4,18
854,5,205,19
854,15,205,20
854,10,166,21
854,816,166,22
854,817,164,23
854,24,164,24
855,20,9,1
855,18,1,2
855,1,1,3
855,13,6,4
855,4,6,5
855,17,9,6
855,155,15,10
855,30,131,7
855,811,4,8
855,808,4,9
855,16,10,11
855,814,10,12
855,22,3,13
855,813,3,14
855,67,5,15
855,153,5,16
855,815,15,17
855,5,205,18
855,15,205,19
855,816,166,20
855,10,166,21
855,817,164,22
855,3,131,23
855,24,164,24
856,1,1,1
856,20,9,2
856,18,1,3
856,17,9,4
856,13,6,5
856,4,6,6
856,3,131,7
856,808,4,8
856,814,10,9
856,16,10,10
856,153,5,11
856,30,131,12
856,67,5,13
856,155,15,14
856,811,4,15
856,813,3,16
856,815,15,17
856,22,3,18
856,5,205,19
856,15,205,20
856,10,166,21
856,816,166,22
856,24,164,23
856,817,164,24
857,20,9,1
857,1,1,2
857,17,9,3
857,4,6,4
857,18,1,5
857,13,6,6
857,3,131,7
857,16,10,8
857,67,5,9
857,153,5,10
857,808,4,11
857,30,131,12
857,814,10,13
857,813,3,14
857,811,4,15
857,22,3,16
857,815,15,17
857,155,15,18
857,5,205,19
857,15,205,20
857,817,164,21
857,39,164,22
857,816,166,23
857,10,166,24
858,20,9,1
858,1,1,2
858,18,1,3
858,17,9,4
858,4,6,5
858,13,6,6
858,3,131,7
858,30,131,8
858,16,10,9
858,814,10,10
858,815,15,11
858,808,4,12
858,67,5,13
858,811,4,14
858,153,5,15
858,155,15,16
858,813,3,17
858,5,205,18
858,15,205,19
858,10,166,20
858,817,164,21
858,816,166,22
858,24,164,23
859,20,9,1
859,17,9,2
859,18,1,3
859,1,1,4
859,4,6,5
859,3,131,6
859,13,6,7
859,16,10,8
859,811,4,9
859,30,131,10
859,814,10,11
859,22,3,12
859,153,5,13
859,67,5,14
859,808,4,15
859,155,15,16
859,815,15,17
859,813,3,18
859,5,205,19
859,15,205,20
859,24,164,21
859,817,164,22
859,816,166,23
859,10,166,24
860,1,1,1
860,18,1,2
860,154,208,3
860,30,131,4
860,17,9,5
860,20,9,6
860,3,131,7
860,813,3,8
860,807,10,9
860,817,5,10
860,818,5,11
860,4,6,12
860,155,15,13
860,811,3,14
860,814,10,15
860,13,6,16
860,815,15,17
860,8,208,18
860,5,207,19
860,808,207,20
860,10,206,21
860,819,206,22
860,37,164,23
860,39,164,24
861,1,1,1
861,18,1,2
861,30,131,3
861,17,9,4
861,8,208,5
861,20,9,6
861,154,208,7
861,3,131,8
861,4,6,9
861,815,15,10
861,813,3,11
861,13,6,12
861,811,3,13
861,814,10,14
861,817,5,15
861,807,10,16
861,155,15,17
861,818,5,18
861,5,207,19
861,808,207,20
861,10,206,21
861,819,206,22
861,37,164,23
861,39,164,24
862,3,131,1
862,1,1,2
862,30,131,3
862,155,15,4
862,8,208,5
862,18,1,6
862,17,9,7
862,815,15,8
862,4,6,9
862,154,208,10
862,20,9,11
862,13,6,12
862,813,3,13
862,811,3,14
862,814,10,15
862,807,10,16
862,817,5,17
862,818,5,18
862,5,207,19
862,808,207,20
862,10,206,21
862,819,206,22
862,37,164,23
862,39,164,24
863,20,9,1
863,1,1,2
863,17,9,3
863,18,1,4
863,3,131,5
863,817,5,6
863,154,208,7
863,815,15,8
863,4,6,9
863,814,10,10
863,8,208,11
863,155,15,12
863,807,10,13
863,13,6,14
863,811,3,15
863,5,207,16
863,813,3,17
863,30,131,18
863,818,5,19
863,808,207,20
863,819,206,21
863,37,164,22
863,10,206,23
863,39,164,24
864,1,1,1
864,813,3,2
864,4,6,3
864,154,208,4
864,8,208,5
864,815,15,6
864,3,131,7
864,20,9,8
864,30,131,9
864,155,15,10
864,18,1,11
864,17,9,12
864,814,10,13
864,807,10,14
864,818,5,15
864,817,5,16
864,13,6,17
864,811,3,18
864,808,207,19
864,5,207,20
864,819,206,21
864,10,206,22
864,37,164,23
864,39,164,24
865,30,131,1
865,17,9,2
865,3,131,3
865,1,1,4
865,154,208,5
865,4,6,6
865,13,6,7
865,8,208,8
865,813,3,9
865,20,9,10
865,807,10,11
865,155,15,12
865,18,1,13
865,811,3,14
865,814,10,15
865,817,5,16
865,818,5,17
865,5,207,18
865,808,207,19
865,10,206,20
865,37,164,21
865,819,206,22
865,39,164,23
866,20,9,1
866,1,1,2
866,4,6,3
866,17,9,4
866,3,131,5
866,13,6,6
866,154,208,7
866,814,10,8
866,30,131,9
866,18,1,10
866,155,15,11
866,8,208,12
866,807,10,13
866,817,5,14
866,815,15,15
866,811,3,16
866,813,3,17
866,5,207,18
866,808,207,19
866,818,5,20
866,37,164,21
866,10,206,22
866,819,206,23
866,39,164,24
867,20,9,1
867,1,1,2
867,813,3,3
867,154,208,4
867,8,208,5
867,3,131,6
867,155,15,7
867,807,10,8
867,18,1,9
867,814,10,10
867,4,6,11
867,30,131,12
867,13,6,13
867,811,3,14
867,815,15,15
867,5,207,16
867,817,5,17
867,818,5,18
867,17,9,19
867,808,207,20
867,37,164,21
867,39,164,22
867,819,206,23
868,4,6,1
868,17,9,2
868,30,131,3
868,20,9,4
868,13,6,5
868,8,208,6
868,813,3,7
868,1,1,8
868,807,10,9
868,154,208,10
868,814,10,11
868,155,15,12
868,3,131,13
868,817,5,14
868,811,3,15
868,818,5,16
868,815,15,17
868,18,1,18
868,808,207,19
868,5,207,20
868,10,206,21
868,37,164,22
868,39,164,23
868,819,206,24
869,4,6,1
869,20,9,2
869,17,9,3
869,30,131,4
869,807,10,5
869,813,3,6
869,18,1,7
869,1,1,8
869,814,10,9
869,8,208,10
869,817,5,11
869,815,15,12
869,155,15,13
869,13,6,14
869,154,208,15
869,811,3,16
869,3,131,17
869,818,5,18
869,5,207,19
869,808,207,20
869,819,206,21
869,10,206,22
869,37,164,23
869,39,164,24
870,1,1,1
870,154,208,2
870,20,9,3
870,18,1,4
870,8,208,5
870,4,6,6
870,13,6,7
870,813,3,8
870,811,3,9
870,807,10,10
870,17,9,11
870,814,10,12
870,3,131,13
870,815,15,14
870,155,15,15
870,818,5,16
870,30,131,17
870,817,5,18
870,5,207,19
870,808,207,20
870,819,206,21
870,10,206,22
870,37,164,23
870,39,164,24
871,18,1,1
871,155,15,2
871,813,3,3
871,8,208,4
871,815,15,5
871,4,6,6
871,17,9,7
871,1,1,8
871,154,208,9
871,814,10,10
