race_id,driver_id,constructor_id,grid,position_order,points,laps
826,768,150,5,14,0.0,126
826,654,114,14,15,0.0,123
826,653,135,27,16,0.0,110
826,615,113,11,17,0.0,109
826,700,113,15,18,0.0,93
826,769,155,33,19,0.0,97
826,521,156,19,20,0.0,93
826,593,113,8,21,0.0,87
826,770,113,10,22,0.0,80
826,526,113,6,23,0.0,78
826,630,134,32,24,0.0,73
826,733,113,28,25,0.0,56
826,771,113,13,26,0.0,55
826,449,139,25,27,0.0,34
826,629,113,18,28,0.0,30
826,657,111,20,29,0.0,29
826,726,110,21,30,0.0,29
826,772,150,23,31,0.0,18
826,732,105,26,32,0.0,15
826,728,107,30,33,0.0,8
827,642,51,2,1,8.0,36
827,647,6,4,2,6.0,36
827,633,6,3,3,4.0,36
827,627,154,7,4,3.0,34
827,704,154,8,5,2.0,34
827,429,154,12,6,0.0,33
827,660,154,11,7,0.0,33
827,773,154,13,8,0.0,32
827,579,51,1,9,1.0,32
827,589,154,9,10,0.0,28
827,763,51,6,11,0.0,11
827,641,6,5,12,0.0,8
827,741,154,10,13,0.0,0
828,786,51,7,1,4.0,77
828,647,6,6,2,3.0,77
828,633,6,4,3,4.0,74
828,686,6,9,4,3.0,73
828,642,51,2,5,2.0,73
828,589,154,8,6,0.0,71
828,704,154,11,7,0.0,71
828,774,154,14,8,0.0,69
828,764,154,19,9,0.0,66
828,763,51,5,10,0.0,58
828,579,51,1,11,0.0,55
828,660,154,12,12,0.0,54
828,627,154,13,13,0.0,43
828,741,154,10,14,0.0,37
828,775,141,17,15,0.0,27
828,501,105,22,16,0.0,23
828,427,141,18,17,0.0,11
828,647,6,3,18,0.0,10
828,609,141,21,19,0.0,7
828,626,141,23,20,0.0,3
828,670,105,15,21,0.0,2
828,640,105,16,22,0.0,1
828,687,6,20,23,0.0,1
829,498,6,1,1,8.0,90
829,579,51,2,2,6.0,90
829,633,6,5,3,4.0,88
829,697,51,7,4,3.0,87
829,686,66,20,5,2.0,85
829,763,51,6,6,0.0,84
829,661,66,19,7,0.0,84
829,778,151,12,8,0.0,84
829,687,6,8,9,0.0,83
829,627,154,9,10,0.0,83
829,619,151,10,11,0.0,82
829,708,154,11,12,0.0,81
829,660,154,14,13,0.0,80
829,642,51,3,14,1.0,75
829,776,126,18,15,0.0,75
829,647,6,4,16,0.0,56
829,777,105,16,17,0.0,46
829,747,105,15,18,0.0,45
829,589,154,13,19,0.0,41
829,779,105,17,20,0.0,23
830,647,6,1,1,8.0,20
830,579,51,3,2,7.0,20
830,498,6,2,3,4.0,20
830,633,6,5,4,3.0,20
830,641,6,6,5,2.0,20
830,723,6,8,6,0.0,19
830,626,141,9,7,0.0,19
830,627,154,15,8,0.0,19
830,773,154,19,9,0.0,18
830,680,154,22,10,0.0,18
830,660,154,18,11,0.0,17
830,704,154,11,12,0.0,17
830,427,141,14,13,0.0,13
830,697,51,10,14,0.0,12
830,708,154,20,15,0.0,12
830,756,51,7,16,0.0,11
830,609,141,12,17,0.0,11
830,642,51,4,18,0.0,8
830,741,154,21,19,0.0,4
830,589,154,13,20,0.0,3
830,780,105,17,21,0.0,3
830,640,105,16,22,0.0,2
831,647,6,3,1,8.0,80
831,498,6,4,2,6.0,80
831,697,51,7,3,2.0,79
831,633,6,5,4,3.0,79
831,641,6,6,5,2.0,78
831,609,141,11,6,0.0,74
831,627,154,15,7,0.0,73
831,704,154,14,8,0.0,72
831,762,127,18,9,0.0,67
831,579,51,1,10,0.0,39
831,427,141,12,11,0.0,29
831,626,141,13,12,0.0,29
831,589,154,17,13,0.0,23
831,773,154,20,14,0.0,9
831,680,154,22,15,0.0,7
831,642,51,2,16,0.0,6
831,660,154,21,17,0.0,4
831,640,51,9,18,0.0,1
831,687,6,19,19,0.0,1
831,622,6,16,20,0.0,0
831,686,66,8,21,0.0,0
831,781,66,10,22,0.0,0
832,579,51,2,1,9.0,70
832,498,6,3,2,6.0,70
832,642,51,4,3,4.0,70
832,647,6,1,4,3.0,68
832,697,51,8,5,2.0,68
832,640,51,6,6,0.0,66
832,627,154,20,7,0.0,64
832,741,154,13,8,0.0,63
832,626,141,9,9,0.0,63
832,580,105,17,10,0.0,60
832,633,6,5,11,0.0,48
832,609,141,10,12,0.0,48
832,660,154,15,13,0.0,37
832,641,6,7,14,0.0,30
832,427,141,11,15,0.0,25
832,783,154,16,16,0.0,23
832,704,154,14,17,0.0,7
832,589,154,12,18,0.0,4
832,669,105,19,19,0.0,1
832,782,105,18,20,0.0,0
833,642,51,1,1,9.0,70
833,786,51,2,2,6.0,70
833,686,51,4,3,4.0,70
833,704,154,6,4,3.0,68
833,627,154,9,5,2.0,68
833,619,151,13,6,0.0,67
833,787,151,15,7,0.0,67
833,741,154,14,8,0.0,65
833,784,105,16,9,0.0,64
833,778,105,20,10,0.0,64
833,660,154,21,11,0.0,64
833,579,51,3,12,0.0,62
833,776,126,19,13,0.0,57
833,669,105,5,14,0.0,49
833,747,105,18,15,0.0,44
833,785,126,17,16,0.0,43
833,640,105,8,17,0.0,36
833,589,105,11,18,0.0,26
833,789,154,7,19,0.0,8
833,661,151,10,20,0.0,5
833,790,151,12,21,0.0,2
834,579,51,1,1,9.0,100
834,647,6,7,2,6.0,99
834,589,105,8,3,4.0,98
834,793,6,9,4,3.0,97
834,669,105,15,5,2.0,95
834,619,151,16,6,0.0,94
834,660,154,19,7,0.0,94
834,633,6,6,8,0.0,63
834,741,154,4,9,0.0,38
834,498,105,3,10,0.0,1
834,642,51,2,11,0.0,0
834,786,51,5,12,0.0,0
834,627,154,10,13,0.0,0
834,626,141,11,14,0.0,0
834,640,105,12,15,0.0,0
834,427,141,13,16,0.0,0
834,787,151,14,17,0.0,0
834,762,105,17,18,0.0,0
834,501,87,20,19,0.0,0
834,687,6,21,20,0.0,0
834,792,105,18,21,0.0,0
835,593,113,5,1,9.0,138
835,701,150,10,2,6.0,137
835,768,150,3,3,4.0,137
835,770,113,12,4,3.0,137
835,794,113,9,5,1.0,136
835,766,119,23,6,0.0,136
835,654,113,1,7,0.0,135
835,726,110,4,8,0.0,135
835,555,138,19,9,0.0,135
835,559,113,11,10,0.0,135
835,795,156,16,11,0.0,133
835,518,129,13,12,0.0,133
835,772,113,26,13,0.0,132
835,658,113,6,14,0.0,131
835,526,110,24,15,0.0,130
835,520,157,31,16,0.0,128
835,653,116,27,17,0.0,128
835,732,113,33,18,0.0,128
835,771,113,20,19,0.0,127
835,677,105,14,20,0.0,126
835,659,113,15,21,0.0,125
835,796,158,29,22,0.0,123
835,797,159,30,23,0.0,123
835,509,160,28,24,0.0,122
835,731,105,21,25,0.0,112
835,729,162,22,26,0.0,111
835,798,161,17,27,0.0,108
835,615,113,2,28,0.0,64
835,799,113,32,29,0.0,52
835,611,113,25,30,0.0,42
835,529,150,8,31,0.0,30
835,537,107,18,32,0.0,25
835,630,113,7,33,0.0,10
836,642,51,2,1,9.0,42
836,786,51,3,2,6.0,42
836,627,154,10,3,4.0,41
836,669,105,8,4,3.0,40
836,697,105,12,5,2.0,40
836,640,105,11,6,0.0,40
836,800,105,15,7,0.0,39
836,501,154,18,8,0.0,39
836,589,105,16,9,0.0,39
836,660,154,14,10,0.0,38
836,780,105,17,11,0.0,35
836,579,51,1,12,0.0,32
836,741,154,6,13,0.0,25
836,789,154,9,14,0.0,19
836,793,6,13,15,0.0,19
836,633,6,4,16,0.0,9
836,647,6,5,17,0.0,4
836,704,154,7,18,0.0,0
837,579,51,2,1,8.0,35
837,786,51,3,2,6.0,35
837,627,154,8,3,4.0,35
837,642,51,1,4,4.0,35
837,647,6,7,5,2.0,34
837,633,6,4,6,0.0,33
837,773,154,10,7,0.0,33
837,660,154,14,8,0.0,22
837,785,126,12,9,0.0,30
837,780,105,11,10,0.0,29
837,774,154,13,11,0.0,22
837,793,154,5,12,0.0,20
837,741,154,6,13,0.0,15
837,704,154,9,14,0.0,2
838,579,51,1,1,9.0,64
838,786,51,3,2,6.0,64
838,687,6,18,3,4.0,61
838,626,141,12,4,3.0,61
838,741,154,4,5,1.0,59
838,801,154,15,6,0.0,56
838,642,51,2,7,0.0,55
838,704,154,5,8,0.0,52
838,773,154,9,9,0.0,36
838,697,105,10,10,0.0,14
838,660,154,14,11,0.0,11
838,627,154,6,12,0.0,10
838,686,105,11,13,0.0,9
838,762,105,7,14,0.0,6
838,589,105,13,15,0.0,6
838,784,105,17,16,0.0,5
838,793,154,16,17,0.0,4
838,498,105,8,18,0.0,3
839,642,51,3,1,8.0,80
839,802,6,6,2,3.0,80
839,786,51,5,3,4.0,80
839,627,154,13,4,3.0,75
839,741,154,16,5,2.0,75
839,640,105,17,6,0.0,72
839,687,6,18,7,0.0,72
839,747,105,24,8,0.0,56
839,787,151,21,9,0.0,51
839,793,154,8,10,0.0,48
839,764,154,11,11,0.0,42
839,762,105,9,12,0.0,39
839,641,51,7,13,0.0,34
839,773,154,20,14,0.0,29
839,579,51,1,15,1.0,23
839,660,154,22,16,0.0,22
839,647,6,2,17,0.0,21
839,791,6,25,18,0.0,17
839,765,154,16,19,0.0,16
839,740,105,26,20,0.0,15
839,427,141,12,21,0.0,13
839,589,105,19,22,0.0,13
839,763,51,4,23,0.0,11
839,626,141,10,24,0.0,7
839,669,105,15,25,0.0,1
839,756,105,27,26,0.0,0
839,697,163,23,27,0.0,0
833,788,105,20,10,0.0,64
833,666,151,10,20,0.0,5
835,529,113,9,5,1.0,136
835,803,161,17,27,0.0,108
838,774,154,4,5,1.0,59
838,627,154,15,6,0.0,56
839,647,6,6,2,3.0,80
839,579,51,7,13,0.0,34
826,675,113,3,3,2.0,200
828,579,51,7,1,5.0,77
828,498,6,6,2,3.0,77
828,786,51,1,11,0.0,55
831,642,51,7,3,3.0,79
817,642,6,4,10,0.0,51
820,721,6,17,11,0.0,66
820,501,105,12,15,0.0,34
823,759,105,16,9,0.0,83
808,501,128,7,7,0.0,91
809,518,113,9,3,2.0,200
809,555,113,2,4,1.5,200
809,513,113,25,7,0.0,200
809,521,114,6,9,0.0,196
809,520,114,6,9,0.0,196
809,702,113,19,12,0.0,190
809,509,113,28,15,0.0,177
809,612,113,10,16,0.0,177
809,630,113,10,16,0.0,177
809,804,113,14,17,0.0,176
809,512,113,18,19,0.0,166
809,797,113,18,19,0.0,166
809,521,113,7,23,0.0,107
809,612,113,7,23,0.0,107
810,498,105,13,3,2.0,89
811,579,105,10,12,0.0,35
814,633,6,1,8,0.0,17
814,647,6,6,17,1.0,15
815,697,105,1,4,1.5,64
815,579,105,10,15,0.0,29
816,577,105,12,7,0.0,76
800,518,113,11,4,1.5,200
800,659,113,32,8,0.0,200
800,593,113,27,11,0.0,200
800,611,113,27,11,0.0,200
800,612,113,27,11,0.0,200
800,653,113,27,11,0.0,200
800,654,114,5,12,0.0,199
800,613,113,8,15,0.0,196
800,799,113,8,15,0.0,196
800,529,113,8,15,0.0,196
800,702,129,31,18,0.0,193
800,730,113,33,19,0.0,193
800,653,113,10,20,0.0,191
800,509,113,10,20,0.0,191
800,513,135,16,22,0.0,172
800,613,113,17,23,0.0,168
800,612,138,4,24,0.0,165
800,556,138,4,24,0.0,165
800,702,134,23,25,0.0,165
800,559,113,28,28,0.0,110
800,805,139,29,30,0.0,104
800,730,134,26,31,0.0,101
801,578,6,5,4,1.5,35
803,541,105,10,20,0.0,44
803,647,105,27,21,0.0,40
804,578,6,5,2,3.0,22
806,498,6,13,3,3.0,78
807,638,105,21,11,0.0,57
792,642,6,1,2,2.0,96
792,427,6,1,2,2.0,96
792,427,6,5,3,1.33,94
792,620,6,5,3,1.33,94
792,648,131,10,4,1.0,94
792,475,131,10,4,1.0,94
792,554,105,7,6,0.0,88
792,644,105,18,7,0.0,83
792,501,105,18,7,0.0,83
792,554,105,19,8,0.0,54
792,577,105,19,8,0.0,54
792,501,105,20,9,0.0,54
792,496,105,20,9,0.0,54
792,633,132,12,12,0.0,35
793,607,105,5,3,2.0,99
793,632,6,15,8,0.0,86
793,554,105,11,10,0.0,86
794,555,113,2,2,3.0,200
794,519,113,7,5,1.0,200
795,554,105,13,5,1.0,35
797,608,6,12,6,0.0,87
797,501,118,15,9,0.0,72
797,661,125,14,19,0.0,19
784,579,6,3,1,5.0,98
784,583,105,11,4,1.5,92
784,806,105,13,6,0.0,88
785,579,6,9,2,4.0,100
785,608,6,1,4,1.5,99
785,429,128,11,6,0.0,88
786,532,113,14,23,0.0,160
787,475,105,9,3,3.0,36
788,475,105,13,5,1.0,59
788,501,118,6,10,0.0,56
789,581,6,12,2,3.0,100
789,606,6,8,10,0.0,92
791,579,6,7,2,3.0,50
791,608,6,1,8,0.0,46
791,554,105,13,13,0.0,42
791,347,105,8,20,0.0,7
776,498,6,10,5,1.0,98
776,581,6,11,6,0.0,98
776,476,6,11,6,0.0,98
777,578,6,9,7,0.0,95
777,501,105,14,8,0.0,64
779,356,87,15,7,0.0,68
780,475,118,3,1,5.0,90
780,581,6,9,4,0.0,88
780,479,118,1,12,0.0,51
783,501,105,12,5,1.0,84
783,638,105,16,11,0.0,72
770,479,118,10,14,0.0,35
774,566,105,11,4,0.0,69
746,475,170,8,3,0.0,80
742,486,102,20,19,0.0,56
728,373,172,1,1,9.0,85
728,364,34,3,2,6.0,85
728,289,66,6,3,4.0,84
728,360,170,9,4,3.0,84
728,385,6,5,5,2.0,84
728,347,170,11,6,1.0,83
728,408,170,10,7,0.0,82
728,401,172,8,8,0.0,81
728,340,170,13,9,0.0,80
728,430,95,20,10,0.0,79
728,411,89,18,11,0.0,78
728,409,167,19,12,0.0,77
728,356,34,2,13,0.0,70
728,412,180,15,14,0.0,66
728,362,51,16,15,0.0,53
728,407,34,14,16,0.0,49
728,341,6,4,17,0.0,43
728,386,66,7,18,0.0,43
728,413,172,12,19,0.0,3
728,368,89,17,20,0.0,2
728,310,176,0,21,0.0,0
728,410,172,0,22,0.0,0
728,305,26,0,23,0.0,0
337,4,6,3,1,25.0,49
337,13,6,2,2,18.0,49
337,1,1,4,3,15.0,49
337,20,9,1,4,12.0,49
337,3,131,5,5,10.0,49
337,30,131,7,6,8.0,49
337,18,1,8,7,6.0,49
337,17,9,6,8,4.0,49
337,24,10,12,9,2.0,49
337,22,3,11,10,1.0,49
337,9,4,9,11,0.0,49
337,16,10,10,12,0.0,49
337,153,5,18,13,0.0,49
337,807,3,13,14,0.0,48
337,5,205,21,15,0.0,47
337,67,5,15,16,0.0,46
337,15,205,20,17,0.0,46
337,37,15,14,18,0.0,28
337,811,164,23,19,0.0,17
337,10,166,19,20,0.0,16
337,808,4,17,21,0.0,13
337,155,15,16,22,0.0,11
337,810,166,22,23,0.0,2
337,812,164,24,24,0.0,1
338,18,1,4,1,25.0,58
338,9,4,9,2,18.0,58
338,13,6,5,3,15.0,58
338,4,6,3,4,12.0,58
338,3,131,6,5,10.0,58
338,1,1,11,6,8.0,58
338,24,10,13,7,6.0,58
338,22,3,8,8,4.0,58
338,17,9,2,9,2.0,58
338,30,131,7,10,1.0,58
338,153,5,17,11,0.0,58
338,37,15,14,12,0.0,58
338,5,205,19,13,0.0,56
338,812,164,22,14,0.0,53
338,10,166,23,15,0.0,41
338,810,166,24,16,0.0,26
338,20,9,1,17,0.0,25
338,16,10,10,18,0.0,9
338,808,4,18,19,0.0,9
338,811,164,21,20,0.0,4
338,67,5,12,21,0.0,0
338,807,3,15,22,0.0,0
338,155,15,16,23,0.0,0
338,15,205,20,24,0.0,0
339,20,9,3,1,25.0,56
339,17,9,1,2,18.0,56
339,3,131,2,3,15.0,56
339,9,4,6,4,12.0,56
339,16,10,4,5,10.0,56
339,1,1,20,6,8.0,56
339,13,6,21,7,6.0,56
339,18,1,17,8,4.0,56
339,153,5,14,9,2.0,56
339,807,3,5,10,1.0,56
339,67,5,13,11,0.0,56
339,22,3,7,12,0.0,55
339,4,6,19,13,0.0,54
339,810,166,24,14,0.0,53
339,812,164,22,15,0.0,53
339,811,164,23,16,0.0,52
339,15,205,18,17,0.0,51
339,5,205,15,18,0.0,46
339,808,4,11,19,0.0,32
339,24,10,10,20,0.0,12
339,30,131,8,21,0.0,9
339,155,15,9,22,0.0,8
339,10,166,16,23,0.0,2
339,37,15,12,24,0.0,0
340,18,1,5,1,25.0,56
340,1,1,6,2,18.0,56
340,3,131,4,3,15.0,56
340,4,6,3,4,12.0,56
340,9,4,8,5,10.0,56
340,20,9,1,6,8.0,56
340,808,4,14,7,6.0,56
340,17,9,2,8,4.0,56
340,13,6,7,9,2.0,56
340,30,131,9,10,1.0,56
340,16,10,10,11,0.0,56
340,22,3,11,12,0.0,56
340,153,5,12,13,0.0,56
340,5,205,21,14,0.0,55
340,807,3,16,15,0.0,55
340,811,164,23,16,0.0,54
340,812,164,24,17,0.0,52
340,15,205,20,18,0.0,26
340,810,166,22,19,0.0,8
340,37,15,17,20,0.0,7
340,67,5,13,21,0.0,0
340,155,15,15,22,0.0,0
340,24,10,18,23,0.0,0
340,10,166,19,24,0.0,0
341,17,9,1,1,25.0,66
341,4,6,4,2,18.0,66
341,20,9,2,3,15.0,66
341,30,131,6,4,12.0,66
341,18,1,5,5,10.0,66
341,13,6,9,6,8.0,66
341,16,10,11,7,6.0,66
341,9,4,7,8,4.0,66
341,22,3,17,9,2.0,65
341,153,5,15,10,1.0,65
341,808,4,19,11,0.0,65
341,155,15,10,12,0.0,65
341,3,131,8,13,0.0,65
341,1,1,3,14,0.0,64
341,24,10,16,15,0.0,64
341,807,3,13,16,0.0,64
341,15,205,18,17,0.0,63
341,10,166,22,18,0.0,63
341,810,166,23,19,0.0,62
341,67,5,14,20,0.0,42
341,812,164,24,21,0.0,27
341,37,15,12,22,0.0,18
341,811,164,21,23,0.0,0
341,5,205,20,24,0.0,0
342,17,9,1,1,25.0,78
342,20,9,3,2,18.0,78
342,9,4,2,3,15.0,78
342,13,6,4,4,12.0,78
342,1,1,5,5,10.0,78
342,4,6,24,6,8.0,78
342,3,131,6,7,6.0,78
342,16,10,12,8,4.0,78
342,24,10,10,9,2.0,78
342,67,5,13,10,1.0,78
342,153,5,17,11,0.0,78
342,30,131,7,12,0.0,78
342,808,4,14,13,0.0,73
342,812,164,23,14,0.0,70
342,15,205,19,15,0.0,70
342,5,205,18,16,0.0,58
342,811,164,22,17,0.0,58
342,22,3,9,18,0.0,30
342,155,15,16,19,0.0,26
342,810,166,21,20,0.0,25
342,10,166,20,21,0.0,22
342,37,15,15,22,0.0,21
342,18,1,8,23,0.0,2
342,807,3,11,24,0.0,0
343,1,1,2,1,25.0,58
343,18,1,4,2,18.0,58
343,17,9,1,3,15.0,58
343,30,131,5,4,12.0,58
343,3,131,6,5,10.0,58
343,9,4,7,6,8.0,58
343,13,6,8,7,6.0,58
343,4,6,12,8,4.0,58
343,16,10,11,9,2.0,58
343,155,15,10,10,1.0,58
343,37,15,13,11,0.0,58
343,153,5,16,12,0.0,58
343,24,10,18,13,0.0,57
343,22,3,15,14,0.0,57
343,808,4,9,15,0.0,57
343,67,5,14,16,0.0,57
343,807,3,17,17,0.0,57
343,10,166,21,18,0.0,55
343,810,166,23,19,0.0,55
343,812,164,24,20,0.0,52
343,811,164,22,21,0.0,46
343,20,9,3,22,0.0,39
343,5,205,20,23,0.0,33
343,15,205,19,24,0.0,32
344,1,1,1,1,25.0,70
344,18,1,4,2,18.0,70
344,4,6,3,3,15.0,70
344,20,9,2,4,12.0,70
344,17,9,7,5,10.0,70
344,3,131,10,6,8.0,70
344,9,4,8,7,6.0,70
344,67,5,15,8,4.0,69
344,24,10,5,9,2.0,69
344,16,10,9,10,1.0,69
344,30,131,13,11,0.0,69
344,153,5,16,12,0.0,69
344,807,3,12,13,0.0,69
344,22,3,11,14,0.0,69
344,13,6,6,15,0.0,69
344,5,205,19,16,0.0,68
344,808,4,14,17,0.0,68
344,812,164,24,18,0.0,66
344,810,166,23,19,0.0,65
344,10,166,21,20,0.0,55
344,15,205,20,21,0.0,47
344,37,15,17,22,0.0,31
344,811,164,22,23,0.0,14
344,155,15,18,24,0.0,1
345,20,9,1,1,25.0,57
345,1,1,3,2,18.0,57
345,18,1,7,3,15.0,57
345,22,3,9,4,12.0,57
345,9,4,6,5,10.0,57
345,16,10,13,6,8.0,57
345,155,15,18,7,6.0,57
345,4,6,4,8,4.0,57
345,67,5,11,9,2.0,57
345,3,131,12,10,1.0,57
345,13,6,5,11,0.0,57
345,37,15,16,12,0.0,57
345,153,5,17,13,0.0,57
345,808,4,10,14,0.0,57
345,30,131,15,15,0.0,57
345,24,10,14,16,0.0,57
345,810,166,21,17,0.0,56
345,812,164,23,18,0.0,55
345,10,166,22,19,0.0,55
345,811,164,24,20,0.0,55
345,15,205,19,21,0.0,53
345,807,3,8,22,0.0,49
345,5,205,20,23,0.0,8
345,17,9,2,24,0.0,8
346,17,9,2,1,25.0,52
346,1,1,4,2,18.0,52
346,3,131,5,3,15.0,52
346,18,1,14,4,12.0,52
346,22,3,8,5,10.0,52
346,155,15,12,6,8.0,52
346,20,9,1,7,6.0,52
346,16,10,11,8,4.0,52
346,30,131,10,9,2.0,52
346,807,3,13,10,1.0,52
346,24,10,20,11,0.0,52
346,67,5,16,12,0.0,52
346,808,4,15,13,0.0,52
346,4,6,3,14,0.0,52
346,13,6,7,15,0.0,52
346,15,205,21,16,0.0,51
346,5,205,18,17,0.0,51
346,10,166,19,18,0.0,50
346,812,164,23,19,0.0,50
346,29,164,24,20,0.0,50
346,153,5,17,21,0.0,44
346,37,15,9,22,0.0,29
346,9,4,6,23,0.0,19
346,810,166,22,24,0.0,9
347,4,6,2,1,25.0,67
347,13,6,3,2,18.0,67
347,20,9,1,3,15.0,67
347,1,1,6,4,12.0,67
347,18,1,5,5,10.0,67
347,17,9,4,6,8.0,67
347,9,4,7,7,6.0,66
347,3,131,9,8,4.0,66
347,30,131,11,9,2.0,66
347,808,4,13,10,1.0,66
347,155,15,12,11,0.0,66
347,22,3,8,12,0.0,66
347,807,3,10,13,0.0,66
347,37,15,14,14,0.0,66
347,153,5,15,15,0.0,66
347,24,10,21,16,0.0,65
347,16,10,19,17,0.0,65
347,10,166,23,18,0.0,64
347,811,164,20,19,0.0,63
347,5,205,18,20,0.0,56
347,810,166,24,21,0.0,50
347,29,164,22,22,0.0,19
347,15,205,17,23,0.0,3
347,67,5,16,24,0.0,1
348,17,9,2,1,25.0,70
348,4,6,3,2,18.0,70
348,20,9,1,3,15.0,70
348,13,6,4,4,12.0,70
348,808,4,7,5,10.0,70
348,807,3,10,6,8.0,70
348,37,15,9,7,6.0,69
348,18,1,11,8,4.0,69
348,155,15,23,9,2.0,69
348,22,3,12,10,1.0,69
348,30,131,14,11,0.0,69
348,67,5,15,12,0.0,69
348,24,10,16,13,0.0,69
348,5,205,19,14,0.0,67
348,15,205,20,15,0.0,67
348,10,166,18,16,0.0,67
348,811,164,22,17,0.0,67
348,810,166,21,18,0.0,66
348,29,164,24,19,0.0,66
348,1,1,5,20,0.0,23
348,9,4,8,21,0.0,23
348,3,131,6,22,0.0,15
348,16,10,13,23,0.0,15
348,153,5,17,24,0.0,1
349,1,1,2,1,25.0,44
349,17,9,1,2,18.0,44
349,9,4,3,3,15.0,44
349,13,6,6,4,12.0,44
349,16,10,8,5,10.0,44
349,3,131,14,6,8.0,44
349,30,131,21,7,6.0,44
349,155,15,17,8,4.0,44
349,808,4,23,9,2.0,44
349,24,10,12,10,1.0,44
349,37,15,24,11,0.0,44
349,67,5,16,12,0.0,44
349,153,5,11,13,0.0,44
349,807,3,9,14,0.0,43
349,20,9,4,15,0.0,43
349,5,205,13,16,0.0,43
349,810,166,22,17,0.0,43
349,10,166,20,18,0.0,43
349,15,205,15,19,0.0,43
349,29,164,19,20,0.0,42
349,4,6,10,21,0.0,37
349,18,1,5,22,0.0,15
349,811,164,18,23,0.0,5
349,22,3,7,24,0.0,0
350,4,6,1,1,25.0,53
350,18,1,2,2,18.0,53
350,13,6,3,3,15.0,53
350,20,9,6,4,12.0,53
350,3,131,7,5,10.0,53
350,17,9,4,6,8.0,53
350,807,3,8,7,6.0,53
350,9,4,9,8,4.0,53
350,30,131,12,9,2.0,53
350,22,3,10,10,1.0,53
350,67,5,14,11,0.0,53
350,24,10,19,12,0.0,53
350,808,4,20,13,0.0,53
350,37,15,16,14,0.0,52
350,153,5,15,15,0.0,52
350,16,10,11,16,0.0,52
350,10,166,24,17,0.0,51
350,5,205,18,18,0.0,51
350,29,164,23,19,0.0,51
350,810,166,21,20,0.0,50
350,15,205,17,21,0.0,46
350,811,164,22,22,0.0,11
350,1,1,5,23,0.0,0
350,155,15,13,24,0.0,0
351,4,6,1,1,25.0,61
351,20,9,2,2,18.0,61
351,17,9,5,3,15.0,61
351,18,1,4,4,12.0,61
351,3,131,7,5,10.0,61
351,22,3,6,6,8.0,61
351,9,4,8,7,6.0,61
351,13,6,24,8,4.0,61
351,16,10,15,9,2.0,61
351,807,3,17,10,1.0,61
351,808,4,12,11,0.0,60
351,153,5,11,12,0.0,60
351,30,131,9,13,0.0,60
351,67,5,13,14,0.0,60
351,810,166,20,15,0.0,59
351,5,205,19,16,0.0,58
351,10,166,18,17,0.0,49
351,2,15,14,18,0.0,36
351,1,1,3,19,0.0,35
351,32,164,22,20,0.0,31
351,155,15,10,21,0.0,30
351,811,164,23,22,0.0,29
351,15,205,21,23,0.0,27
351,24,10,16,24,0.0,1
352,20,9,1,1,25.0,53
352,17,9,2,2,18.0,53
352,4,6,4,3,15.0,53
352,18,1,5,4,12.0,53
352,1,1,8,5,10.0,53
352,30,131,10,6,8.0,53
352,155,15,14,7,6.0,53
352,2,15,11,8,4.0,53
352,22,3,7,9,2.0,53
352,67,5,18,10,1.0,53
352,153,5,16,11,0.0,52
352,5,205,20,12,0.0,52
352,15,205,19,13,0.0,51
352,10,166,22,14,0.0,51
352,811,164,23,15,0.0,51
352,29,164,24,16,0.0,50
352,3,131,6,17,0.0,47
352,16,10,15,18,0.0,44
352,9,4,3,19,0.0,2
352,807,3,9,20,0.0,0
352,13,6,12,21,0.0,0
352,808,4,13,22,0.0,0
352,24,10,17,23,0.0,0
352,810,166,21,24,0.0,0
353,4,6,3,1,25.0,55
353,1,1,4,2,18.0,55
353,13,6,6,3,15.0,55
353,30,131,9,4,12.0,55
353,9,4,8,5,10.0,55
353,24,10,17,6,8.0,55
353,22,3,10,7,6.0,55
353,155,15,12,8,4.0,55
353,2,15,13,9,2.0,55
353,807,3,11,10,1.0,55
353,153,5,15,11,0.0,55
353,18,1,7,12,0.0,55
353,5,205,21,13,0.0,54
353,811,164,24,14,0.0,53
353,29,164,23,15,0.0,53
353,16,10,14,16,0.0,46
353,20,9,1,17,0.0,45
353,808,4,20,18,0.0,39
353,10,166,19,19,0.0,31
353,67,5,16,20,0.0,30
353,810,166,22,21,0.0,25
353,15,205,18,22,0.0,25
353,17,9,2,23,0.0,18
353,3,131,5,24,0.0,18
354,20,9,2,1,25.0,71
354,17,9,3,2,18.0,71
354,4,6,5,3,15.0,71
354,1,1,4,4,12.0,71
354,18,1,11,5,10.0,71
354,3,131,13,6,8.0,71
354,30,131,8,7,6.0,71
354,807,3,1,8,4.0,70
354,9,4,7,9,2.0,70
354,155,15,12,10,1.0,70
354,153,5,14,11,0.0,70
354,16,10,22,12,0.0,70
354,67,5,19,13,0.0,70
354,22,3,6,14,0.0,70
354,13,6,9,15,0.0,70
354,808,4,10,16,0.0,70
354,2,15,15,17,0.0,70
354,5,205,20,18,0.0,69
354,15,205,18,19,0.0,69
354,10,166,17,20,0.0,69
354,811,164,24,21,0.0,69
354,32,164,23,22,0.0,65
354,810,166,21,23,0.0,62
354,24,10,16,24,0.0,49
355,20,9,1,1,25.0,55
355,1,1,2,2,18.0,55
355,18,1,4,3,15.0,55
355,3,131,9,4,12.0,55
355,9,4,11,5,10.0,55
