qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,ingestion_date
296,32,10,7,12,8,1:45.184,1:44.441,1:46.328,2023-08-19T22:56:02.814+05:30
297,32,3,3,7,9,1:45.103,1:44.429,1:46.611,2023-08-19T22:56:02.814+05:30
298,32,6,3,8,10,1:45.127,1:44.826,1:47.547,2023-08-19T22:56:02.814+05:30
299,32,15,7,11,11,1:45.642,1:45.038,\N,2023-08-19T22:56:02.814+05:30
300,32,18,11,16,12,1:45.660,1:45.133,\N,2023-08-19T22:56:02.814+05:30
301,32,17,9,10,13,1:45.493,1:45.212,\N,2023-08-19T22:56:02.814+05:30
302,32,14,9,9,14,1:46.028,1:45.298,\N,2023-08-19T22:56:02.814+05:30
303,32,4,4,5,15,1:44.971,\N,\N,2023-08-19T22:56:02.814+05:30
304,32,12,4,6,16,1:46.037,\N,\N,2023-08-19T22:56:02.814+05:30
305,32,7,5,14,17,1:46.389,\N,\N,2023-08-19T22:56:02.814+05:30
306,32,22,11,17,18,1:46.583,\N,\N,2023-08-19T22:56:02.814+05:30
307,32,16,10,20,19,1:47.940,\N,\N,2023-08-19T22:56:02.814+05:30
308,32,21,10,21,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
309,33,1,1,22,1,1:18.071,1:17.462,1:18.404,2023-08-19T22:56:02.814+05:30
310,33,8,6,1,2,1:18.160,1:17.733,1:18.644,2023-08-19T22:56:02.814+05:30
311,33,5,1,23,3,1:18.220,1:17.360,1:18.821,2023-08-19T22:56:02.814+05:30
312,33,4,4,5,4,1:18.290,1:17.871,1:18.852,2023-08-19T22:56:02.814+05:30
313,33,13,6,2,5,1:18.110,1:17.287,1:18.874,2023-08-19T22:56:02.814+05:30
314,33,9,2,4,6,1:18.684,1:17.931,1:18.979,2023-08-19T22:56:02.814+05:30
315,33,15,7,11,7,1:18.501,1:17.541,1:19.026,2023-08-19T22:56:02.814+05:30
316,33,10,7,12,8,1:17.945,1:17.670,1:19.118,2023-08-19T22:56:02.814+05:30
317,33,20,5,15,9,1:18.559,1:17.714,1:19.638,2023-08-19T22:56:02.814+05:30
318,33,7,5,14,10,1:18.593,1:18.102,1:20.167,2023-08-19T22:56:02.814+05:30
319,33,14,9,9,11,1:18.303,1:18.187,\N,2023-08-19T22:56:02.814+05:30
320,33,12,4,6,12,1:18.300,1:18.274,\N,2023-08-19T22:56:02.814+05:30
321,33,17,9,10,13,1:18.372,1:18.354,\N,2023-08-19T22:56:02.814+05:30
322,33,6,3,8,14,1:18.640,1:18.594,\N,2023-08-19T22:56:02.814+05:30
323,33,3,3,7,15,1:18.740,1:18.672,\N,2023-08-19T22:56:02.814+05:30
324,33,2,2,3,16,1:18.835,\N,\N,2023-08-19T22:56:02.814+05:30
325,33,22,11,17,17,1:18.882,\N,\N,2023-08-19T22:56:02.814+05:30
326,33,18,11,16,18,1:19.100,\N,\N,2023-08-19T22:56:02.814+05:30
327,33,16,10,20,19,1:19.163,\N,\N,2023-08-19T22:56:02.814+05:30
328,33,21,10,21,20,1:19.910,\N,\N,2023-08-19T22:56:02.814+05:30
329,34,1,1,22,1,1:35.566,1:34.947,1:36.303,2023-08-19T22:56:02.814+05:30
330,34,8,6,1,2,1:35.983,1:35.355,1:36.645,2023-08-19T22:56:02.814+05:30
331,34,13,6,2,3,1:35.971,1:35.135,1:36.889,2023-08-19T22:56:02.814+05:30
332,34,4,4,5,4,1:35.769,1:35.461,1:36.927,2023-08-19T22:56:02.814+05:30
333,34,5,1,23,5,1:35.623,1:35.216,1:36.930,2023-08-19T22:56:02.814+05:30
334,34,17,9,10,6,1:36.238,1:35.686,1:37.083,2023-08-19T22:56:02.814+05:30
335,34,2,2,3,7,1:36.224,1:35.403,1:37.201,2023-08-19T22:56:02.814+05:30
336,34,20,5,15,8,1:35.752,1:35.386,1:37.685,2023-08-19T22:56:02.814+05:30
337,34,15,7,11,9,1:36.104,1:35.715,1:37.934,2023-08-19T22:56:02.814+05:30
338,34,7,5,14,10,1:36.239,1:35.478,1:38.885,2023-08-19T22:56:02.814+05:30
339,34,12,4,6,11,1:36.029,1:35.722,\N,2023-08-19T22:56:02.814+05:30
340,34,9,2,4,12,1:36.503,1:35.814,\N,2023-08-19T22:56:02.814+05:30
341,34,10,7,12,13,1:36.210,1:35.937,\N,2023-08-19T22:56:02.814+05:30
342,34,22,11,17,14,1:36.640,1:36.079,\N,2023-08-19T22:56:02.814+05:30
343,34,3,3,7,15,1:36.434,1:36.210,\N,2023-08-19T22:56:02.814+05:30
344,34,14,9,9,16,1:36.731,\N,\N,2023-08-19T22:56:02.814+05:30
345,34,6,3,8,17,1:36.863,\N,\N,2023-08-19T22:56:02.814+05:30
346,34,18,11,16,18,1:37.053,\N,\N,2023-08-19T22:56:02.814+05:30
347,34,16,10,20,19,1:37.730,\N,\N,2023-08-19T22:56:02.814+05:30
348,34,21,10,21,20,1:37.739,\N,\N,2023-08-19T22:56:02.814+05:30
349,35,13,6,2,1,1:11.830,1:11.875,1:12.368,2023-08-19T22:56:02.814+05:30
350,35,15,7,11,2,1:12.226,1:12.107,1:12.737,2023-08-19T22:56:02.814+05:30
351,35,8,6,1,3,1:12.083,1:11.950,1:12.825,2023-08-19T22:56:02.814+05:30
352,35,1,1,22,4,1:12.213,1:11.856,1:12.830,2023-08-19T22:56:02.814+05:30
353,35,5,1,23,5,1:12.366,1:11.768,1:12.917,2023-08-19T22:56:02.814+05:30
354,35,4,4,5,6,1:12.214,1:12.090,1:12.967,2023-08-19T22:56:02.814+05:30
355,35,20,5,15,7,1:12.390,1:11.845,1:13.082,2023-08-19T22:56:02.814+05:30
356,35,2,2,3,8,1:12.371,1:12.026,1:13.297,2023-08-19T22:56:02.814+05:30
357,35,7,5,14,9,1:12.498,1:12.075,1:14.105,2023-08-19T22:56:02.814+05:30
358,35,10,7,12,10,1:12.223,1:11.909,1:14.230,2023-08-19T22:56:02.814+05:30
359,35,12,4,6,11,1:12.348,1:12.137,\N,2023-08-19T22:56:02.814+05:30
360,35,17,9,10,12,1:12.409,1:12.289,\N,2023-08-19T22:56:02.814+05:30
361,35,9,2,4,13,1:12.381,1:12.300,\N,2023-08-19T22:56:02.814+05:30
362,35,14,9,9,14,1:12.690,1:12.717,\N,2023-08-19T22:56:02.814+05:30
363,35,22,11,17,15,1:12.548,1:13.139,\N,2023-08-19T22:56:02.814+05:30
364,35,6,3,8,16,1:12.800,\N,\N,2023-08-19T22:56:02.814+05:30
365,35,18,11,16,17,1:12.810,\N,\N,2023-08-19T22:56:02.814+05:30
366,35,3,3,7,18,1:13.002,\N,\N,2023-08-19T22:56:02.814+05:30
367,35,21,10,21,19,1:13.426,\N,\N,2023-08-19T22:56:02.814+05:30
368,35,16,10,20,20,1:13.508,\N,\N,2023-08-19T22:56:02.814+05:30
369,36,8,6,6,1,1:26.644,1:25.644,1:26.072,2023-08-19T22:56:02.814+05:30
370,36,4,1,1,2,1:26.697,1:25.326,1:26.493,2023-08-19T22:56:02.814+05:30
371,36,2,2,9,3,1:26.895,1:25.358,1:26.556,2023-08-19T22:56:02.814+05:30
372,36,1,1,2,4,1:26.674,1:25.577,1:26.755,2023-08-19T22:56:02.814+05:30
373,36,9,2,10,5,1:26.696,1:25.882,1:27.347,2023-08-19T22:56:02.814+05:30
374,36,21,4,3,6,1:27.270,1:25.944,1:27.634,2023-08-19T22:56:02.814+05:30
375,36,17,9,15,7,1:26.978,1:26.623,1:27.934,2023-08-19T22:56:02.814+05:30
376,36,15,7,12,8,1:27.014,1:26.688,1:28.404,2023-08-19T22:56:02.814+05:30
377,36,23,7,11,9,1:27.328,1:26.739,1:28.692,2023-08-19T22:56:02.814+05:30
378,36,11,8,22,10,1:27.365,1:26.758,1:28.871,2023-08-19T22:56:02.814+05:30
379,36,19,8,23,11,1:26.986,1:26.909,\N,2023-08-19T22:56:02.814+05:30
380,36,3,3,16,12,1:27.596,1:26.914,\N,2023-08-19T22:56:02.814+05:30
381,36,5,4,4,13,1:27.529,1:26.964,\N,2023-08-19T22:56:02.814+05:30
382,36,18,11,7,14,1:27.540,1:27.264,\N,2023-08-19T22:56:02.814+05:30
383,36,25,3,17,15,1:27.479,1:27.393,\N,2023-08-19T22:56:02.814+05:30
384,36,13,6,5,16,1:26.712,\N,\N,2023-08-19T22:56:02.814+05:30
385,36,22,11,8,17,1:27.679,\N,\N,2023-08-19T22:56:02.814+05:30
386,36,26,5,19,18,1:28.305,\N,\N,2023-08-19T22:56:02.814+05:30
387,36,14,9,14,19,1:28.579,\N,\N,2023-08-19T22:56:02.814+05:30
388,36,24,5,18,20,1:29.267,\N,\N,2023-08-19T22:56:02.814+05:30
389,36,16,12,20,21,1:29.339,\N,\N,2023-08-19T22:56:02.814+05:30
390,36,27,12,21,22,1:31.932,\N,\N,2023-08-19T22:56:02.814+05:30
391,37,13,6,5,1,1:35.340,1:34.454,1:35.043,2023-08-19T22:56:02.814+05:30
392,37,4,1,1,2,1:34.942,1:34.057,1:35.310,2023-08-19T22:56:02.814+05:30
393,37,8,6,6,3,1:35.138,1:34.687,1:35.479,2023-08-19T22:56:02.814+05:30
394,37,1,1,2,4,1:35.028,1:34.650,1:36.045,2023-08-19T22:56:02.814+05:30
395,37,2,2,9,5,1:35.617,1:35.203,1:36.543,2023-08-19T22:56:02.814+05:30
396,37,3,3,16,6,1:35.755,1:35.380,1:36.829,2023-08-19T22:56:02.814+05:30
397,37,9,2,10,7,1:35.294,1:34.739,1:36.839,2023-08-19T22:56:02.814+05:30
398,37,15,7,12,8,1:35.666,1:35.255,1:36.902,2023-08-19T22:56:02.814+05:30
399,37,23,7,11,9,1:35.736,1:35.595,1:37.078,2023-08-19T22:56:02.814+05:30
400,37,17,9,15,10,1:35.727,1:35.579,1:37.345,2023-08-19T22:56:02.814+05:30
401,37,5,4,4,11,1:36.092,1:35.630,\N,2023-08-19T22:56:02.814+05:30
402,37,21,4,3,12,1:35.879,1:35.706,\N,2023-08-19T22:56:02.814+05:30
403,37,14,9,14,13,1:35.730,1:35.766,\N,2023-08-19T22:56:02.814+05:30
404,37,11,8,22,14,1:36.430,1:35.945,\N,2023-08-19T22:56:02.814+05:30
405,37,18,11,7,15,1:35.913,1:36.088,\N,2023-08-19T22:56:02.814+05:30
406,37,24,5,18,16,1:36.140,1:36.145,\N,2023-08-19T22:56:02.814+05:30
407,37,26,5,19,17,1:36.578,\N,\N,2023-08-19T22:56:02.814+05:30
408,37,19,8,23,18,1:36.816,\N,\N,2023-08-19T22:56:02.814+05:30
409,37,22,11,8,19,1:36.827,\N,\N,2023-08-19T22:56:02.814+05:30
410,37,25,3,17,20,1:37.326,\N,\N,2023-08-19T22:56:02.814+05:30
411,37,27,12,21,21,1:38.279,\N,\N,2023-08-19T22:56:02.814+05:30
412,37,16,12,20,22,1:38.415,\N,\N,2023-08-19T22:56:02.814+05:30
413,38,13,6,5,1,1:32.443,1:31.359,1:32.652,2023-08-19T22:56:02.814+05:30
414,38,1,1,2,2,1:32.580,1:31.752,1:32.935,2023-08-19T22:56:02.814+05:30
415,38,8,6,6,3,1:33.161,1:31.812,1:33.131,2023-08-19T22:56:02.814+05:30
416,38,4,1,1,4,1:33.049,1:32.214,1:33.192,2023-08-19T22:56:02.814+05:30
417,38,2,2,9,5,1:33.164,1:32.154,1:33.404,2023-08-19T22:56:02.814+05:30
418,38,9,2,10,6,1:33.348,1:32.292,1:33.710,2023-08-19T22:56:02.814+05:30
419,38,21,4,3,7,1:33.556,1:32.889,1:34.056,2023-08-19T22:56:02.814+05:30
420,38,17,9,15,8,1:33.496,1:32.808,1:34.106,2023-08-19T22:56:02.814+05:30
421,38,15,7,12,9,1:33.218,1:32.429,1:34.154,2023-08-19T22:56:02.814+05:30
422,38,3,3,16,10,1:33.349,1:32.815,1:34.399,2023-08-19T22:56:02.814+05:30
423,38,25,3,17,11,1:33.759,1:32.915,\N,2023-08-19T22:56:02.814+05:30
424,38,5,4,4,12,1:33.467,1:32.935,\N,2023-08-19T22:56:02.814+05:30
425,38,19,8,23,13,1:33.299,1:33.082,\N,2023-08-19T22:56:02.814+05:30
426,38,23,7,11,14,1:33.923,1:33.294,\N,2023-08-19T22:56:02.814+05:30
427,38,22,11,8,15,1:33.776,1:33.624,\N,2023-08-19T22:56:02.814+05:30
428,38,18,11,7,16,1:33.967,1:33.731,\N,2023-08-19T22:56:02.814+05:30
429,38,11,8,22,17,1:33.984,\N,\N,2023-08-19T22:56:02.814+05:30
430,38,24,5,18,18,1:34.024,\N,\N,2023-08-19T22:56:02.814+05:30
431,38,26,5,19,19,1:34.333,\N,\N,2023-08-19T22:56:02.814+05:30
432,38,16,12,20,20,1:35.280,\N,\N,2023-08-19T22:56:02.814+05:30
433,38,14,9,14,21,1:35.341,\N,\N,2023-08-19T22:56:02.814+05:30
434,38,27,12,12,22,1:35.533,\N,\N,2023-08-19T22:56:02.814+05:30
435,39,13,6,5,1,1:21.375,1:20.597,1:21.421,2023-08-19T22:56:02.814+05:30
436,39,4,1,1,2,1:21.609,1:20.797,1:21.451,2023-08-19T22:56:02.814+05:30
437,39,8,6,6,3,1:21.802,1:20.741,1:21.723,2023-08-19T22:56:02.814+05:30
438,39,1,1,2,4,1:21.120,1:20.713,1:21.785,2023-08-19T22:56:02.814+05:30
439,39,9,2,10,5,1:21.941,1:21.381,1:22.253,2023-08-19T22:56:02.814+05:30
440,39,15,7,12,6,1:22.501,1:21.554,1:22.324,2023-08-19T22:56:02.814+05:30
441,39,2,2,9,7,1:21.625,1:21.113,1:22.389,2023-08-19T22:56:02.814+05:30
442,39,5,4,4,8,1:21.790,1:21.623,1:22.568,2023-08-19T22:56:02.814+05:30
443,39,14,9,14,9,1:22.491,1:21.488,1:22.749,2023-08-19T22:56:02.814+05:30
444,39,21,4,3,10,1:22.064,1:21.677,1:22.881,2023-08-19T22:56:02.814+05:30
445,39,3,3,16,11,1:21.943,1:21.968,\N,2023-08-19T22:56:02.814+05:30
446,39,22,11,8,12,1:22.502,1:22.097,\N,2023-08-19T22:56:02.814+05:30
447,39,11,8,22,13,1:22.090,1:22.115,\N,2023-08-19T22:56:02.814+05:30
448,39,18,11,7,14,1:22.503,1:22.120,\N,2023-08-19T22:56:02.814+05:30
449,39,19,8,23,15,1:22.295,\N,\N,2023-08-19T22:56:02.814+05:30
450,39,24,5,18,16,1:22.508,\N,\N,2023-08-19T22:56:02.814+05:30
451,39,23,7,11,17,1:22.666,\N,\N,2023-08-19T22:56:02.814+05:30
452,39,25,3,17,18,1:22.769,\N,\N,2023-08-19T22:56:02.814+05:30
453,39,17,9,15,19,1:23.398,\N,\N,2023-08-19T22:56:02.814+05:30
454,39,16,12,20,20,1:23.811,\N,\N,2023-08-19T22:56:02.814+05:30
455,39,27,12,21,21,1:23.990,\N,\N,2023-08-19T22:56:02.814+05:30
456,39,26,5,19,22,\N,\N,\N,2023-08-19T22:56:02.814+05:30
457,40,4,1,1,1,1:16.059,1:15.431,1:15.726,2023-08-19T22:56:02.814+05:30
458,40,1,1,2,2,1:15.685,1:15.479,1:15.905,2023-08-19T22:56:02.814+05:30
459,40,13,6,5,3,1:16.786,1:16.034,1:15.967,2023-08-19T22:56:02.814+05:30
460,40,21,4,3,4,1:17.596,1:16.054,1:16.285,2023-08-19T22:56:02.814+05:30
461,40,3,3,16,5,1:16.870,1:16.100,1:16.439,2023-08-19T22:56:02.814+05:30
462,40,17,9,15,6,1:17.816,1:16.420,1:16.784,2023-08-19T22:56:02.814+05:30
463,40,2,2,9,7,1:17.385,1:15.733,1:16.832,2023-08-19T22:56:02.814+05:30
464,40,9,2,10,8,1:17.584,1:15.576,1:16.955,2023-08-19T22:56:02.814+05:30
465,40,22,11,8,9,1:17.244,1:16.454,1:17.498,2023-08-19T22:56:02.814+05:30
466,40,18,11,7,10,1:17.297,1:16.457,1:17.939,2023-08-19T22:56:02.814+05:30
467,40,25,3,17,11,1:17.874,1:16.662,\N,2023-08-19T22:56:02.814+05:30
468,40,24,5,18,12,1:16.720,1:16.703,\N,2023-08-19T22:56:02.814+05:30
469,40,14,9,14,13,1:17.204,1:16.319,\N,2023-08-19T22:56:02.814+05:30
470,40,15,7,12,14,1:17.686,1:16.988,\N,2023-08-19T22:56:02.814+05:30
471,40,5,4,4,15,1:17.836,1:17.125,\N,2023-08-19T22:56:02.814+05:30
472,40,8,6,6,16,1:16.251,\N,\N,2023-08-19T22:56:02.814+05:30
473,40,19,8,23,17,1:18.250,\N,\N,2023-08-19T22:56:02.814+05:30
474,40,26,5,19,18,1:18.390,\N,\N,2023-08-19T22:56:02.814+05:30
475,40,16,12,20,19,1:18.418,\N,\N,2023-08-19T22:56:02.814+05:30
476,40,23,7,11,20,1:18.539,\N,\N,2023-08-19T22:56:02.814+05:30
477,40,11,8,22,21,1:18.554,\N,\N,2023-08-19T22:56:02.814+05:30
478,40,27,12,21,22,\N,\N,\N,2023-08-19T22:56:02.814+05:30
479,41,1,1,2,1,1:16.576,1:15.486,1:15.707,2023-08-19T22:56:02.814+05:30
480,41,4,1,1,2,1:16.562,1:15.522,1:16.163,2023-08-19T22:56:02.814+05:30
481,41,2,2,9,3,1:17.006,1:15.960,1:16.266,2023-08-19T22:56:02.814+05:30
482,41,8,6,6,4,1:16.468,1:16.592,1:16.411,2023-08-19T22:56:02.814+05:30
483,41,13,6,5,5,1:16.756,1:16.138,1:16.570,2023-08-19T22:56:02.814+05:30
484,41,17,9,15,6,1:17.315,1:16.257,1:16.913,2023-08-19T22:56:02.814+05:30
485,41,3,3,16,7,1:17.016,1:16.190,1:16.919,2023-08-19T22:56:02.814+05:30
486,41,9,2,10,8,1:17.267,1:16.368,1:16.993,2023-08-19T22:56:02.814+05:30
487,41,21,4,3,9,1:16.805,1:16.288,1:17.229,2023-08-19T22:56:02.814+05:30
488,41,15,7,12,10,1:17.324,1:16.600,1:17.747,2023-08-19T22:56:02.814+05:30
489,41,11,8,22,11,1:17.490,1:16.743,\N,2023-08-19T22:56:02.814+05:30
490,41,24,5,18,12,1:17.541,1:16.760,\N,2023-08-19T22:56:02.814+05:30
491,41,22,11,8,13,1:17.011,1:17.116,\N,2023-08-19T22:56:02.814+05:30
492,41,14,9,14,14,1:17.436,1:17.304,\N,2023-08-19T22:56:02.814+05:30
493,41,18,11,7,15,1:17.522,1:17.541,\N,2023-08-19T22:56:02.814+05:30
494,41,26,5,19,16,1:17.433,1:17.571,\N,2023-08-19T22:56:02.814+05:30
495,41,19,8,23,17,1:17.542,\N,\N,2023-08-19T22:56:02.814+05:30
496,41,23,7,11,18,1:17.634,\N,\N,2023-08-19T22:56:02.814+05:30
497,41,25,3,17,19,1:18.089,\N,\N,2023-08-19T22:56:02.814+05:30
498,41,16,12,20,20,1:18.536,\N,\N,2023-08-19T22:56:02.814+05:30
499,41,27,12,21,21,1:19.196,\N,\N,2023-08-19T22:56:02.814+05:30
500,41,5,4,4,22,1:17.806,\N,\N,2023-08-19T22:56:02.814+05:30
501,42,1,1,2,1,1:12.563,1:12.065,1:12.331,2023-08-19T22:56:02.814+05:30
502,42,4,1,1,2,1:12.416,1:11.926,1:12.500,2023-08-19T22:56:02.814+05:30
503,42,13,6,5,3,1:12.731,1:12.180,1:12.703,2023-08-19T22:56:02.814+05:30
504,42,8,6,6,4,1:12.732,1:12.111,1:12.839,2023-08-19T22:56:02.814+05:30
505,42,2,2,9,5,1:12.543,1:12.188,1:12.847,2023-08-19T22:56:02.814+05:30
506,42,5,4,4,6,1:12.998,1:12.599,1:13.308,2023-08-19T22:56:02.814+05:30
507,42,20,2,10,7,1:12.711,1:12.644,1:13.513,2023-08-19T22:56:02.814+05:30
508,42,15,7,12,8,1:13.186,1:12.828,1:13.789,2023-08-19T22:56:02.814+05:30
509,42,17,9,15,9,1:13.425,1:12.788,1:13.871,2023-08-19T22:56:02.814+05:30
510,42,21,4,3,10,1:13.168,1:12.603,1:13.953,2023-08-19T22:56:02.814+05:30
511,42,14,9,14,11,1:13.424,1:12.873,\N,2023-08-19T22:56:02.814+05:30
512,42,23,7,11,12,1:12.851,1:12.920,\N,2023-08-19T22:56:02.814+05:30
513,42,18,11,7,13,1:13.306,1:12.998,\N,2023-08-19T22:56:02.814+05:30
514,42,3,3,16,14,1:13.128,1:13.060,\N,2023-08-19T22:56:02.814+05:30
515,42,22,11,8,15,1:13.203,1:13.201,\N,2023-08-19T22:56:02.814+05:30
516,42,19,8,23,16,1:13.164,1:13.259,\N,2023-08-19T22:56:02.814+05:30
517,42,25,3,17,17,1:13.441,\N,\N,2023-08-19T22:56:02.814+05:30
518,42,11,8,22,18,1:13.477,\N,\N,2023-08-19T22:56:02.814+05:30
519,42,24,5,18,19,1:13.484,\N,\N,2023-08-19T22:56:02.814+05:30
520,42,26,5,19,20,1:13.712,\N,\N,2023-08-19T22:56:02.814+05:30
521,42,16,12,20,21,1:14.122,\N,\N,2023-08-19T22:56:02.814+05:30
522,42,27,12,21,22,1:14.597,\N,\N,2023-08-19T22:56:02.814+05:30
523,43,13,6,5,1,1:15.303,1:14.822,1:15.034,2023-08-19T22:56:02.814+05:30
524,43,1,1,2,2,1:14.805,1:14.795,1:15.104,2023-08-19T22:56:02.814+05:30
525,43,8,6,6,3,1:14.872,1:14.828,1:15.257,2023-08-19T22:56:02.814+05:30
526,43,9,2,10,4,1:15.778,1:15.066,1:15.493,2023-08-19T22:56:02.814+05:30
527,43,21,4,3,5,1:16.047,1:15.227,1:15.674,2023-08-19T22:56:02.814+05:30
528,43,5,4,4,6,1:15.524,1:15.272,1:15.826,2023-08-19T22:56:02.814+05:30
529,43,2,2,9,7,1:15.783,1:15.149,1:15.900,2023-08-19T22:56:02.814+05:30
530,43,15,7,12,8,1:16.118,1:15.379,1:15.935,2023-08-19T22:56:02.814+05:30
531,43,3,3,16,9,1:16.092,1:15.331,1:16.328,2023-08-19T22:56:02.814+05:30
532,43,4,1,1,10,1:15.322,1:15.084,\N,2023-08-19T22:56:02.814+05:30
533,43,23,7,11,11,1:15.760,1:15.534,\N,2023-08-19T22:56:02.814+05:30
534,43,18,11,7,12,1:16.113,1:15.584,\N,2023-08-19T22:56:02.814+05:30
535,43,22,11,8,13,1:16.140,1:15.761,\N,2023-08-19T22:56:02.814+05:30
536,43,17,9,15,14,1:15.746,1:15.806,\N,2023-08-19T22:56:02.814+05:30
537,43,26,5,19,15,1:15.980,1:16.049,\N,2023-08-19T22:56:02.814+05:30
538,43,14,9,14,16,1:15.915,\N,\N,2023-08-19T22:56:02.814+05:30
539,43,24,5,18,17,1:16.142,\N,\N,2023-08-19T22:56:02.814+05:30
540,43,25,3,17,18,1:16.241,\N,\N,2023-08-19T22:56:02.814+05:30
541,43,19,8,23,19,1:16.366,\N,\N,2023-08-19T22:56:02.814+05:30
542,43,27,12,21,20,1:17.826,\N,\N,2023-08-19T22:56:02.814+05:30
543,43,16,12,20,21,1:17.915,\N,\N,2023-08-19T22:56:02.814+05:30
544,43,11,8,22,22,1:16.244,\N,\N,2023-08-19T22:56:02.814+05:30
545,44,1,1,2,1,1:19.885,1:19.400,1:19.997,2023-08-19T22:56:02.814+05:30
546,44,8,6,6,2,1:19.753,1:19.252,1:20.099,2023-08-19T22:56:02.814+05:30
547,44,4,1,1,3,1:19.330,1:19.152,1:20.147,2023-08-19T22:56:02.814+05:30
548,44,13,6,5,4,1:19.790,1:19.421,1:20.265,2023-08-19T22:56:02.814+05:30
549,44,9,2,10,5,1:20.294,1:20.054,1:20.401,2023-08-19T22:56:02.814+05:30
550,44,23,7,11,6,1:20.513,1:19.860,1:20.516,2023-08-19T22:56:02.814+05:30
551,44,5,4,4,7,1:20.570,1:20.077,1:20.721,2023-08-19T22:56:02.814+05:30
552,44,21,4,3,8,1:20.842,1:20.042,1:20.775,2023-08-19T22:56:02.814+05:30
553,44,2,2,9,9,1:20.534,1:20.178,1:20.894,2023-08-19T22:56:02.814+05:30
554,44,15,7,12,10,1:21.150,1:20.133,1:21.240,2023-08-19T22:56:02.814+05:30
555,44,17,9,15,11,1:20.583,1:20.235,\N,2023-08-19T22:56:02.814+05:30
556,44,14,9,14,12,1:21.154,1:20.329,\N,2023-08-19T22:56:02.814+05:30
557,44,25,3,17,13,1:20.830,1:20.350,\N,2023-08-19T22:56:02.814+05:30
558,44,22,11,8,14,1:21.169,1:20.364,\N,2023-08-19T22:56:02.814+05:30
559,44,26,5,19,15,1:20.834,1:20.515,\N,2023-08-19T22:56:02.814+05:30
560,44,24,5,18,16,1:21.160,1:20.823,\N,2023-08-19T22:56:02.814+05:30
561,44,3,3,16,17,1:21.219,\N,\N,2023-08-19T22:56:02.814+05:30
562,44,18,11,7,18,1:21.335,\N,\N,2023-08-19T22:56:02.814+05:30
563,44,19,8,23,19,1:21.448,\N,\N,2023-08-19T22:56:02.814+05:30
564,44,16,12,20,20,1:22.019,\N,\N,2023-08-19T22:56:02.814+05:30
565,44,11,8,22,21,1:22.045,\N,\N,2023-08-19T22:56:02.814+05:30
566,44,27,12,21,22,1:22.586,\N,\N,2023-08-19T22:56:02.814+05:30
567,45,8,6,6,1,1:31.522,1:31.237,1:31.450,2023-08-19T22:56:02.814+05:30
568,45,4,1,1,2,1:31.074,1:30.983,1:31.741,2023-08-19T22:56:02.814+05:30
569,45,13,6,5,3,1:31.447,1:30.912,1:31.778,2023-08-19T22:56:02.814+05:30
570,45,2,2,9,4,1:31.889,1:31.652,1:31.840,2023-08-19T22:56:02.814+05:30
571,45,9,2,10,5,1:31.961,1:31.444,1:32.123,2023-08-19T22:56:02.814+05:30
572,45,17,9,15,6,1:32.629,1:31.661,1:32.476,2023-08-19T22:56:02.814+05:30
573,45,5,4,4,7,1:32.594,1:31.783,1:32.478,2023-08-19T22:56:02.814+05:30
574,45,15,7,12,8,1:32.381,1:31.859,1:32.501,2023-08-19T22:56:02.814+05:30
575,45,23,7,11,9,1:32.446,1:31.843,1:32.570,2023-08-19T22:56:02.814+05:30
576,45,1,1,2,10,1:31.587,1:31.185,1:33.833,2023-08-19T22:56:02.814+05:30
577,45,3,3,16,11,1:32.117,1:31.978,\N,2023-08-19T22:56:02.814+05:30
578,45,25,3,17,12,1:32.173,1:31.996,\N,2023-08-19T22:56:02.814+05:30
579,45,21,4,3,13,1:32.378,1:32.010,\N,2023-08-19T22:56:02.814+05:30
580,45,22,11,8,14,1:32.674,1:32.221,\N,2023-08-19T22:56:02.814+05:30
581,45,19,8,23,15,1:32.793,1:32.451,\N,2023-08-19T22:56:02.814+05:30
582,45,11,8,22,16,1:32.678,1:32.838,\N,2023-08-19T22:56:02.814+05:30
583,45,18,11,7,17,1:32.983,\N,\N,2023-08-19T22:56:02.814+05:30
584,45,26,5,19,18,1:33.038,\N,\N,2023-08-19T22:56:02.814+05:30
585,45,24,5,18,19,1:33.148,\N,\N,2023-08-19T22:56:02.814+05:30
586,45,14,9,14,20,1:33.151,\N,\N,2023-08-19T22:56:02.814+05:30
587,45,16,12,20,21,1:34.500,\N,\N,2023-08-19T22:56:02.814+05:30
588,45,28,12,21,22,1:35.940,\N,\N,2023-08-19T22:56:02.814+05:30
589,46,4,1,1,1,1:20.425,1:19.661,1:19.674,2023-08-19T22:56:02.814+05:30
590,46,1,1,2,2,1:19.570,1:19.301,1:19.781,2023-08-19T22:56:02.814+05:30
591,46,2,2,9,3,1:20.751,1:20.322,1:20.259,2023-08-19T22:56:02.814+05:30
592,46,8,6,6,4,1:20.435,1:20.107,1:20.410,2023-08-19T22:56:02.814+05:30
593,46,3,3,16,5,1:20.547,1:20.188,1:20.632,2023-08-19T22:56:02.814+05:30
594,46,23,7,11,6,1:20.449,1:20.455,1:20.714,2023-08-19T22:56:02.814+05:30
595,46,9,2,10,7,1:20.366,1:20.703,1:20.876,2023-08-19T22:56:02.814+05:30
