result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,race_time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,race_year,race_name,race_date,circuit_location,driver_ref,driver_number,code,driver_name,dob,driver_nationality,constructor_ref,team,nationality,ingestion_date,created_date
19491,811,627,6,32,13,8,8,8,0.0,33,\N,"","","",\N,"",1953,Belgian Grand Prix,"",Spa,rosier,"",\N,Louis Rosier,1905-11-05,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19490,811,501,128,20,12,7,7,7,0.0,33,\N,"","","",\N,"",1953,Belgian Grand Prix,"",Spa,schell,"",\N,Harry Schell,1921-06-29,American,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19489,811,578,6,14,7,6,6,6,0.0,35,\N,"","","",\N,"",1953,Belgian Grand Prix,"",Spa,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19488,811,427,128,18,8,5,5,5,2.0,35,\N,"","","",\N,"",1953,Belgian Grand Prix,"",Spa,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19487,811,640,105,30,9,4,4,4,3.0,35,\N,"","","",\N,"",1953,Belgian Grand Prix,"",Spa,graffenried,"",\N,Toulo de Graffenried,1914-05-18,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19486,811,670,105,28,16,3,3,3,4.0,35,\N,"","","",\N,"",1953,Belgian Grand Prix,"",Spa,marimon,"",\N,Onofre Marimón,1923-12-19,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19485,811,633,6,8,5,2,2,2,6.0,36,+2:48.2,10278500,"","",\N,"",1953,Belgian Grand Prix,"",Spa,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19484,811,647,6,10,2,1,1,1,8.0,36,2:48:30.3,10110300,"","",\N,"",1953,Belgian Grand Prix,"",Spa,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19528,812,456,125,50,19,"",R,25,0.0,2,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,salvadori,"",\N,Roy Salvadori,1922-05-12,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19527,812,643,128,8,24,"",R,24,0.0,4,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,mieres,"",\N,Roberto Mieres,1924-12-03,Argentine,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19526,812,501,128,6,20,"",R,23,0.0,4,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,schell,"",\N,Harry Schell,1921-06-29,American,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19525,812,651,133,26,16,"",R,22,0.0,9,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,macklin,"",\N,Lance Macklin,1919-09-02,British,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19524,812,427,128,4,23,"",R,21,0.0,14,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19523,812,663,87,40,14,"",R,20,0.0,17,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,wharton,"",\N,Ken Wharton,1916-03-21,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19522,812,625,127,34,15,"",R,19,0.0,18,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,bayol,"",\N,Élie Bayol,1914-02-28,French,osca,OSCA,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19521,812,669,125,42,11,"",R,18,0.0,29,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,bira,"",\N,Prince Bira,1914-07-15,Thai,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19520,812,475,87,36,13,"",R,17,0.0,38,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,moss,"",\N,Stirling Moss,1929-09-17,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19519,812,697,105,24,2,"",R,16,0.0,42,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,bonetto,"",\N,Felice Bonetto,1903-06-09,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19518,812,589,127,32,25,15,15,15,0.0,43,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,chiron,"",\N,Louis Chiron,1899-08-03,Monegasque,osca,OSCA,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19517,812,704,133,30,18,14,14,14,0.0,50,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,cabantous,"",\N,Yves Cabantous,1904-10-08,French,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19516,812,581,133,28,17,13,13,13,0.0,52,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,collins,"",\N,Peter Collins,1931-11-06,British,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19515,812,660,125,48,21,12,12,12,0.0,53,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,claes,"",\N,Johnny Claes,1916-08-11,Belgian,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19514,812,619,87,38,12,11,11,11,0.0,55,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,gerard,"",\N,Bob Gerard,1914-01-19,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19513,812,554,128,2,22,10,10,10,0.0,55,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,behra,"",\N,Jean Behra,1921-02-16,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19512,812,670,105,22,8,9,9,9,0.0,55,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,marimon,"",\N,Onofre Marimón,1923-12-19,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19511,812,627,6,44,10,8,8,8,0.0,56,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,rosier,"",\N,Louis Rosier,1905-11-05,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19510,812,640,105,46,9,7,7,7,0.0,58,\N,"","","",\N,"",1953,French Grand Prix,"",Reims,graffenried,"",\N,Toulo de Graffenried,1914-05-18,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19509,812,633,6,12,3,6,6,6,0.0,60,+1:15.9,9934500,"","",\N,"",1953,French Grand Prix,"",Reims,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19508,812,642,6,14,6,5,5,5,2.0,60,+1:07.6,9926200,"","",\N,"",1953,French Grand Prix,"",Reims,farina,"",\N,Nino Farina,1906-10-30,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19507,812,647,6,10,1,4,4,4,3.0,60,+4.6,9863200,"","",\N,"",1953,French Grand Prix,"",Reims,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19506,812,498,105,20,5,3,3,3,4.0,60,+1.4,9860000,"","",\N,"",1953,French Grand Prix,"",Reims,gonzalez,"",\N,José Froilán González,1922-10-05,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19505,812,579,105,18,4,2,2,2,7.0,60,+1.0,9859600,"","",\N,"",1953,French Grand Prix,"",Reims,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19504,812,578,6,16,7,1,1,1,8.0,60,2:44:18.6,9858600,"","",\N,"",1953,French Grand Prix,"",Reims,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19555,813,705,87,22,25,"",R,27,0.0,0,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,crook,"",\N,Tony Crook,1920-02-16,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19554,813,664,125,11,13,"",R,26,0.0,0,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,mcalpine,"",\N,Kenneth McAlpine,1920-09-21,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19553,813,501,128,28,9,"",R,25,0.0,5,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,schell,"",\N,Harry Schell,1921-06-29,American,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19552,813,708,133,3,17,"",R,24,0.0,14,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,duncan_hamilton,"",\N,Duncan Hamilton,1920-04-30,British,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19551,813,427,128,29,8,"",R,23,0.0,14,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19550,813,707,125,15,20,"",R,22,0.0,24,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,ian_stewart,"",\N,Ian Stewart,1929-07-15,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19549,813,554,128,30,22,"",R,21,0.0,30,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,behra,"",\N,Jean Behra,1921-02-16,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19548,813,651,133,1,12,"",R,20,0.0,31,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,macklin,"",\N,Lance Macklin,1919-09-02,British,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19547,813,640,105,31,26,"",R,19,0.0,34,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,graffenried,"",\N,Toulo de Graffenried,1914-05-18,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19546,813,456,125,12,28,"",R,18,0.0,50,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,salvadori,"",\N,Roy Salvadori,1922-05-12,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19545,813,486,133,4,27,"",R,17,0.0,54,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,fairman,"",\N,Jack Fairman,1913-03-15,British,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19544,813,581,133,2,23,"",R,16,0.0,56,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,collins,"",\N,Peter Collins,1931-11-06,British,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19543,813,689,87,19,21,"",R,15,0.0,56,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,alan_brown,"",\N,Alan Brown,1919-11-20,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19542,813,670,105,26,7,"",R,14,0.0,65,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,marimon,"",\N,Onofre Marimón,1923-12-19,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19541,813,633,6,7,6,"",R,13,0.0,65,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19540,813,666,125,14,10,"",R,12,0.0,70,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,rolt,"",\N,Tony Rolt,1918-10-16,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19539,813,706,87,18,15,"",R,11,0.0,79,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,jimmy_stewart,"",\N,Jimmy Stewart,1931-03-06,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19538,813,627,6,9,24,10,10,10,0.0,78,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,rosier,"",\N,Louis Rosier,1905-11-05,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19537,813,687,87,20,14,9,9,9,0.0,79,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,whitehead,"",\N,Peter Whitehead,1914-11-12,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19536,813,663,87,16,11,8,8,8,0.0,80,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,wharton,"",\N,Ken Wharton,1916-03-21,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19535,813,669,125,10,19,7,7,7,0.0,82,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,bira,"",\N,Prince Bira,1914-07-15,Thai,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19534,813,697,105,25,16,6,6,6,0.0,82,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,bonetto,"",\N,Felice Bonetto,1903-06-09,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19533,813,578,6,8,3,5,5,5,2.0,87,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19532,813,498,105,24,2,4,4,4,3.5,88,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,gonzalez,"",\N,José Froilán González,1922-10-05,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19531,813,642,6,6,5,3,3,3,4.0,88,\N,"","","",\N,"",1953,British Grand Prix,"",Silverstone,farina,"",\N,Nino Farina,1906-10-30,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19530,813,579,105,23,4,2,2,2,6.0,90,+1:00.0,10260000,"","",\N,"",1953,British Grand Prix,"",Silverstone,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19529,813,647,6,5,1,1,1,1,8.5,90,2:50:00.0,10200000,"","",\N,"",1953,British Grand Prix,"",Silverstone,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20212,814,647,6,4,6,"",R,17,1.0,15,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20211,814,633,6,1,1,8,8,8,0.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19589,814,718,144,30,31,"",R,34,0.0,0,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,loof,"",\N,Ernst Loof,1907-07-04,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19588,814,717,147,21,23,"",R,33,0.0,0,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,hans_stuck,"",\N,Hans von Stuck,1900-12-27,German,afm,AFM,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19587,814,716,144,32,33,"",R,32,0.0,1,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,bauer,"",\N,Erwin Bauer,1912-07-17,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19586,814,456,125,15,13,"",R,31,0.0,1,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,salvadori,"",\N,Roy Salvadori,1922-05-12,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19585,814,427,128,10,5,"",R,30,0.0,1,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19584,814,715,147,41,30,"",R,29,0.0,2,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,bechem,"",\N,Günther Bechem,1921-12-21,German,afm,AFM,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19583,814,714,6,34,27,"",R,28,0.0,3,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,adolff,"",\N,Kurt Adolff,1921-11-05,German,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19582,814,713,147,28,21,"",R,27,0.0,3,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,fitzau,"",\N,Theo Fitzau,1923-02-10,East German,afm,AFM,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19581,814,669,125,14,15,"",R,26,0.0,6,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,bira,"",\N,Prince Bira,1914-07-15,Thai,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19580,814,501,128,11,10,"",R,25,0.0,6,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,schell,"",\N,Harry Schell,1921-06-29,American,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19579,814,554,128,9,9,"",R,24,0.0,7,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,behra,"",\N,Jean Behra,1921-02-16,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19578,814,712,144,23,18,"",R,23,0.0,8,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,heeks,"",\N,Willi Heeks,1922-02-13,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19577,814,711,144,26,34,"",R,22,0.0,10,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,karch,"",\N,Oswald Karch,1917-03-06,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19576,814,660,125,12,25,"",R,21,0.0,12,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,claes,"",\N,Johnny Claes,1916-08-11,Belgian,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19575,814,431,146,35,24,"",R,20,0.0,12,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,barth,"",\N,Edgar Barth,1917-01-26,German,emw,EMW,East German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19574,814,670,105,8,8,"",R,19,0.0,13,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,marimon,"",\N,Onofre Marimón,1923-12-19,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19573,814,689,87,38,17,"",R,18,0.0,15,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,alan_brown,"",\N,Alan Brown,1919-11-20,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19572,814,633,6,4,6,"",R,17,0.0,15,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19571,814,455,144,22,29,16,16,16,0.0,14,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,seidel,"",\N,Wolfgang Seidel,1926-07-04,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19570,814,709,145,37,32,15,15,15,0.0,15,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,klodwig,"",\N,Ernst Klodwig,1903-05-23,East German,bmw,BMW,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19569,814,710,145,36,26,14,14,14,0.0,16,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,krause,"",\N,Rudolf Krause,1907-03-30,East German,bmw,BMW,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19568,814,664,125,16,16,13,13,13,0.0,16,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,mcalpine,"",\N,Kenneth McAlpine,1920-09-21,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19567,814,692,144,24,28,12,12,12,0.0,16,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,helfrich,"",\N,Theo Helfrich,1913-05-13,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19566,814,690,87,40,20,11,11,11,0.0,16,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,nuckey,"",\N,Rodney Nuckey,1929-06-26,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19565,814,627,6,20,22,10,10,10,0.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,rosier,"",\N,Louis Rosier,1905-11-05,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19564,814,478,144,31,14,9,9,9,0.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,herrmann,"",\N,Hans Herrmann,1928-02-23,German,veritas,Veritas,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19563,814,647,6,1,1,8,8,8,0.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,ascari,"",\N,Alberto Ascari,1918-07-13,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19562,814,680,6,18,19,7,7,7,0.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,swaters,"",\N,Jacques Swaters,1926-10-30,American,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19561,814,475,87,19,12,6,6,6,0.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,moss,"",\N,Stirling Moss,1929-09-17,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19560,814,640,105,17,11,5,5,5,2.0,17,\N,"","","",\N,"",1953,German Grand Prix,"",Nürburg,graffenried,"",\N,Toulo de Graffenried,1914-05-18,Swiss,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19559,814,697,105,7,7,4,4,4,3.0,18,+8:48.6,11473600,"","",\N,"",1953,German Grand Prix,"",Nürburg,bonetto,"",\N,Felice Bonetto,1903-06-09,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19558,814,578,6,3,4,3,3,3,4.0,18,+1:43.6,11048600,"","",\N,"",1953,German Grand Prix,"",Nürburg,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19557,814,579,105,5,2,2,2,2,6.0,18,+1:04.0,11009000,"","",\N,"",1953,German Grand Prix,"",Nürburg,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19556,814,642,6,12,3,1,1,1,8.0,18,3:02:25.0,10945000,"","",\N,"",1953,German Grand Prix,"",Nürburg,farina,"",\N,Nino Farina,1906-10-30,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20214,815,579,105,30,10,"",R,15,0.0,29,\N,"","","",\N,"",1953,Swiss Grand Prix,"",Bern,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20213,815,697,105,32,1,4,4,4,1.5,64,\N,"","","",\N,"",1953,Swiss Grand Prix,"",Bern,bonetto,"",\N,Felice Bonetto,1903-06-09,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19609,815,627,6,10,14,"",R,20,0.0,0,\N,"","","",\N,"",1953,Swiss Grand Prix,"",Bern,rosier,"",\N,Louis Rosier,1905-11-05,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19608,815,680,6,2,13,"",R,19,0.0,0,\N,"","","",\N,"",1953,Swiss Grand Prix,"",Bern,swaters,"",\N,Jacques Swaters,1926-10-30,American,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19607,815,632,133,14,16,"",R,18,0.0,1,\N,"","","",\N,"",1953,Swiss Grand Prix,"",Bern,frere,"",\N,Paul Frère,1917-01-30,Belgian,hwm,HWM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
